Row,direction,cloudiness,precipitation,precipitationdeposits,windintensity,timeofday,fogdensity,fogdistance,wetness,roadfriction
scenario520,1,0,100,40,20,60,100,100,80,1
scenario521,0,100,20,40,40,30,0,100,20,1
scenario522,0,100,0,60,60,30,100,40,0,0.8
scenario523,0,20,60,60,40,90,20,100,40,0.8
scenario524,0,100,100,40,100,30,0,80,0,0.8
scenario525,1,40,100,80,40,30,0,100,100,0.4
scenario526,1,40,100,80,40,30,0,100,100,0.4
scenario527,1,60,0,0,60,30,20,20,40,0.8
scenario528,1,100,40,40,60,60,0,100,20,0.4
scenario529,1,100,80,80,80,60,80,60,0,0.6
scenario530,1,100,60,0,80,-90,40,100,100,1
scenario531,1,100,60,0,100,-90,0,20,20,0.8
scenario532,0,100,80,20,40,60,0,0,80,0.8
scenario533,0,100,80,0,60,-90,0,0,80,0.6
scenario534,1,100,100,20,60,-30,0,0,60,0.6
scenario535,0,80,60,40,60,60,0,80,0,0.6
scenario536,1,60,80,100,60,0,0,80,80,0.4
scenario537,1,100,40,40,40,30,0,80,40,1
scenario538,1,40,100,80,40,30,0,100,100,0.4
scenario539,0,40,60,0,100,-90,0,20,40,0.8
scenario540,0,100,80,0,100,60,80,40,0,0.8
scenario541,1,80,60,40,60,90,0,80,0,0.6
scenario542,0,40,0,20,80,0,40,0,20,0.6
scenario543,1,80,40,20,60,-90,40,100,0,0.8
scenario544,0,100,80,0,80,30,20,40,20,1
scenario545,0,100,80,60,40,30,0,100,0,0.4
scenario546,0,80,60,0,80,-90,0,0,20,1
scenario547,1,100,80,60,60,60,60,80,20,0.6
scenario548,1,100,40,40,40,-90,20,100,20,0.6
scenario549,1,80,80,0,40,0,0,0,60,0.4
scenario550,1,80,100,60,40,30,0,100,20,1
scenario551,0,60,100,0,0,90,100,100,0,0.4
scenario552,0,40,20,100,0,-30,100,100,0,0.4
scenario553,0,40,100,20,0,90,100,100,20,0.1
scenario554,0,60,0,0,100,-60,80,0,0,0.6
scenario555,0,40,20,0,100,-60,100,20,20,0.6
scenario556,1,80,0,40,100,90,60,20,0,1
scenario557,0,20,80,80,0,90,80,20,100,0.1
scenario558,0,40,0,20,100,90,60,20,20,0.8
scenario559,0,40,80,0,20,-60,100,0,40,1
scenario560,0,60,20,0,100,-60,100,100,20,0.2
scenario561,0,40,0,0,80,90,80,100,100,0.6
scenario562,1,80,0,40,100,90,60,20,0,1
scenario563,1,80,0,40,80,60,40,20,20,1
scenario564,0,80,0,40,80,90,60,20,0,1
scenario565,1,80,100,60,40,30,0,100,20,1
scenario566,0,60,100,0,0,90,100,100,0,0.4
scenario567,0,40,20,100,0,-30,100,100,0,0.4
scenario568,0,40,100,20,0,90,100,100,20,0.1
scenario569,0,60,0,0,100,-60,80,0,0,0.6
scenario570,0,40,20,0,100,-60,100,20,20,0.6
scenario571,1,80,0,40,100,90,60,20,0,1
scenario572,0,20,80,80,0,90,80,20,100,0.1
scenario573,0,40,0,20,100,90,60,20,20,0.8
scenario574,0,40,80,0,20,-60,100,0,40,1
scenario575,0,60,20,0,100,-60,100,100,20,0.2
scenario576,0,40,0,0,80,90,80,100,100,0.6
scenario577,1,80,100,60,40,30,0,100,20,1
scenario578,0,80,0,80,40,60,0,0,20,1
scenario579,0,60,100,40,20,30,0,0,80,1
scenario580,1,60,100,80,60,30,0,0,40,0.8
scenario581,0,80,100,60,40,0,20,100,0,1
scenario582,1,80,100,60,80,60,20,100,0,1
scenario583,0,60,100,60,40,60,0,100,40,0.6
scenario584,1,100,100,60,20,0,20,80,0,1
scenario585,0,80,80,60,40,0,20,80,20,0.1
scenario586,1,80,100,60,80,30,0,100,40,1
scenario587,0,80,0,60,20,30,20,100,40,1
scenario588,1,100,100,40,20,0,0,100,20,1
scenario589,1,80,100,60,80,30,0,100,40,1
scenario590,1,40,40,80,40,0,0,100,20,0.6
scenario591,0,80,100,100,60,-90,20,0,20,0.8
scenario592,1,0,80,100,60,30,0,0,60,1
scenario593,1,80,80,40,0,-90,20,20,60,0.1
scenario594,1,80,100,80,60,-30,20,100,60,1
scenario595,0,20,100,20,40,30,0,0,60,1
scenario596,1,80,100,80,100,30,0,80,40,1
scenario597,0,80,0,60,60,30,0,0,20,1
scenario598,0,0,0,40,80,0,0,40,40,0.8
scenario599,0,80,60,60,20,0,0,100,40,0.2
scenario600,0,80,60,80,20,0,40,80,20,0.2
scenario601,1,80,100,80,100,30,0,80,40,1
scenario602,0,20,80,20,20,90,20,20,80,1
scenario603,1,0,80,100,60,60,0,0,40,1
scenario604,1,100,80,40,20,0,0,100,100,0.2
scenario605,1,80,100,80,100,30,0,80,20,1
scenario606,0,20,100,20,20,90,0,0,60,1
scenario607,1,80,0,100,60,0,0,0,20,0.2
scenario608,0,60,100,100,80,-90,80,0,40,1
scenario609,0,20,80,20,20,30,20,0,60,1
scenario610,0,100,40,60,20,30,0,100,20,0.4
scenario611,0,100,60,100,0,-30,60,80,0,0.4
scenario612,1,60,20,80,80,30,0,0,20,1
scenario613,1,80,100,80,100,30,0,80,40,1
scenario614,1,20,100,40,0,30,20,0,60,1
scenario615,0,40,100,0,20,90,0,0,80,0.8
scenario616,0,40,100,100,60,30,0,20,40,1
scenario617,0,80,20,60,0,30,0,100,20,0.1
scenario618,1,80,60,80,20,30,20,100,0,0.4
scenario619,0,60,100,80,80,90,100,80,20,1
scenario620,1,40,60,40,20,90,20,40,100,1
scenario621,0,80,40,100,60,30,0,40,40,1
scenario622,1,80,60,80,60,30,100,0,40,0.1
scenario623,0,100,80,60,100,-30,0,80,100,0.4
scenario624,0,20,100,0,20,30,20,0,60,0.8
scenario625,1,80,60,80,20,30,20,100,0,0.4
scenario626,0,40,80,0,0,0,20,40,40,1
scenario627,1,80,80,40,100,60,0,80,100,0.4
scenario628,1,100,100,60,100,-60,0,60,100,0.2
scenario629,0,40,100,100,40,30,0,20,20,0.4
scenario630,1,0,80,80,20,30,40,80,20,0.4
scenario631,1,0,80,20,60,0,0,0,40,0.6
scenario632,0,100,80,80,20,-60,0,60,100,0.2
scenario633,1,60,100,60,60,0,0,0,20,1
scenario634,0,20,100,80,100,30,20,60,40,1
scenario635,1,80,60,80,20,30,20,100,0,0.4
scenario636,1,100,80,80,80,60,100,0,40,0.1
scenario637,1,80,100,60,40,30,0,100,20,1
scenario638,0,40,100,100,0,-30,100,100,0,0.4
scenario639,0,40,100,20,0,0,80,80,20,0.1
scenario640,0,40,0,20,100,90,60,20,0,0.6
scenario641,0,20,100,20,0,90,100,20,100,0.1
scenario642,0,60,80,0,0,-90,0,0,40,0.6
scenario643,0,40,0,0,60,-30,80,100,100,1
scenario644,0,40,80,80,0,60,100,20,100,0.1
scenario645,0,40,80,0,20,-60,100,0,40,1
scenario646,0,40,60,20,20,90,80,100,80,0.4
scenario647,0,60,0,20,40,90,80,100,100,0.6
scenario648,1,80,60,20,20,-60,100,0,60,1
