Row,direction,cloudiness,precipitation,precipitationdeposits,windintensity,timeofday,fogdensity,fogdistance,wetness,roadfriction
scenario513,0,60,20,80,80,-60,40,80,60,0.1
scenario514,1,100,40,60,80,90,80,80,80,0.6
scenario515,0,100,80,60,80,30,0,80,20,0.1
scenario516,1,60,20,80,100,90,80,100,100,0.4
scenario517,1,40,20,20,60,60,100,0,60,0.6
scenario518,0,80,60,0,0,-60,20,100,0,0.1
scenario519,0,40,100,80,80,0,100,80,40,0.4
scenario520,1,20,60,0,20,-60,60,20,80,0.2
scenario521,1,20,60,40,40,30,20,100,60,0.8
scenario522,1,20,60,80,40,-60,80,40,40,0.8
scenario523,0,80,0,60,40,90,20,40,0,1
scenario524,0,20,80,20,20,60,40,80,60,1
scenario525,1,80,40,100,40,-30,0,20,100,0.1
scenario526,1,60,80,100,0,-30,60,40,60,0.4
scenario527,0,0,80,100,80,-90,80,60,40,0.6
scenario528,0,60,40,100,20,-90,40,0,20,0.2
scenario529,1,0,100,0,20,-90,20,60,100,0.8
scenario530,0,60,80,80,40,60,0,100,80,0.6
scenario531,1,80,20,100,0,0,60,100,60,0.2
scenario532,0,20,0,100,0,-30,80,80,0,0.1
scenario533,0,60,0,40,80,60,80,100,80,0.2
scenario534,1,20,20,40,0,0,100,40,40,0.2
scenario535,0,100,100,20,20,-90,0,60,80,1
scenario536,1,40,0,0,80,30,40,60,100,0.4
scenario537,1,100,80,60,40,-90,100,60,40,0.4
scenario538,0,80,20,20,80,-90,20,80,80,0.2
scenario539,0,60,40,100,40,0,100,80,100,0.6
scenario540,1,100,60,100,20,30,60,40,60,0.8
scenario541,1,100,0,0,20,0,0,100,80,0.1
scenario542,1,0,60,80,100,0,60,40,40,0.2
scenario543,0,60,20,0,40,30,80,20,80,0.8
scenario544,0,20,40,20,0,60,60,80,40,0.8
scenario545,0,80,20,100,20,90,80,60,40,0.8
scenario546,0,20,0,20,20,-60,100,80,40,0.6
scenario547,1,100,0,0,20,30,80,100,0,0.4
scenario548,0,60,100,40,60,-60,60,0,40,0.4
scenario549,1,0,20,80,40,-60,0,40,20,0.4
scenario550,1,0,20,60,100,30,0,60,0,0.6
scenario551,1,0,0,80,20,-30,0,100,100,0.2
scenario552,0,60,40,0,80,-60,80,100,40,0.1
scenario553,0,80,80,80,60,0,100,20,20,0.1
scenario554,1,40,20,20,80,90,60,80,60,0.6
scenario555,1,60,20,20,100,30,100,100,0,0.8
scenario556,0,20,100,80,60,-30,80,100,40,0.8
scenario557,1,40,80,80,100,-60,100,60,20,0.2
scenario558,1,60,40,100,0,0,40,0,0,0.2
scenario559,0,40,20,40,80,90,40,0,60,0.1
scenario560,0,0,60,40,100,30,100,80,100,0.6
scenario561,0,40,60,40,60,60,40,60,40,0.4
scenario562,1,40,80,40,0,-30,0,100,0,0.8
scenario563,0,20,60,100,60,0,60,20,20,0.1
scenario564,1,40,20,80,100,-60,40,80,20,0.8
scenario565,1,0,60,60,0,-30,80,100,80,0.2
scenario566,0,80,100,100,0,-90,100,60,0,0.6
scenario567,0,80,100,20,20,90,40,40,60,0.8
scenario568,1,60,40,20,20,30,80,40,80,0.2
scenario569,1,100,100,40,0,60,20,100,40,0.8
scenario570,0,0,80,60,40,90,0,20,60,0.8
scenario571,1,20,20,40,40,60,20,100,80,0.6
scenario572,0,100,80,20,60,-30,40,100,40,1
scenario573,1,80,100,20,40,60,100,0,0,0.1
scenario574,1,80,100,100,80,90,60,20,40,0.4
scenario575,0,100,0,80,60,-90,0,0,20,0.2
scenario576,0,0,80,100,60,-60,20,60,0,1
scenario577,1,80,60,0,100,30,80,80,20,0.1
scenario578,0,80,20,0,20,90,20,20,80,0.6
scenario579,1,40,0,0,100,90,40,20,100,0.1
scenario580,0,40,0,0,60,30,60,20,60,0.8
scenario581,0,60,20,60,40,90,60,60,20,0.4
scenario582,1,0,80,60,80,90,20,40,100,0.8
scenario583,1,80,100,40,40,-90,20,100,60,1
scenario584,1,0,60,20,100,60,40,40,60,1
scenario585,0,80,60,0,20,-90,80,0,40,0.1
scenario586,0,0,40,40,80,0,40,60,20,1
scenario587,1,20,100,40,60,-90,0,0,80,1
scenario588,0,100,80,60,60,60,80,100,20,1
scenario589,0,100,0,0,60,-30,0,100,40,0.4
scenario590,1,40,60,20,0,-30,60,40,80,0.8
scenario591,1,0,0,60,40,-60,60,0,60,0.2
scenario592,0,100,80,20,0,-30,0,0,80,0.4
scenario593,0,80,60,80,60,-90,40,20,20,1
scenario594,1,100,100,20,100,-30,80,40,40,1
scenario595,0,0,40,40,100,30,20,100,0,0.4
scenario596,1,100,20,0,80,-60,20,100,0,0.1
scenario597,1,0,60,80,0,-30,20,0,0,0.6
scenario598,0,0,80,0,100,-30,100,0,0,0.4
scenario599,1,60,0,40,80,90,20,0,60,0.1
scenario600,1,80,100,100,80,-60,100,80,60,0.6
scenario601,0,20,40,20,80,-30,100,20,80,0.2
scenario602,0,20,20,40,0,0,100,0,80,0.4
scenario603,1,20,20,40,20,-90,80,20,60,0.1
scenario604,0,60,60,60,20,-60,60,60,60,0.4
scenario605,1,80,0,80,60,-90,100,80,100,0.8
scenario606,1,20,80,60,100,-60,0,80,20,0.2
scenario607,0,0,80,60,80,-30,40,80,80,0.8
scenario608,1,60,20,60,100,-30,60,60,100,0.1
scenario609,0,80,100,40,0,-30,80,80,60,0.6
scenario610,0,100,60,40,60,-60,60,40,100,1
scenario611,1,100,100,40,40,0,80,100,60,0.2
scenario612,1,60,40,40,20,30,80,20,20,0.8
scenario613,0,20,80,100,40,60,100,60,20,0.1
scenario614,0,100,60,20,20,30,0,80,100,0.4
scenario615,0,100,20,80,60,30,60,100,100,0.2
scenario616,0,80,60,100,80,60,40,20,0,0.2
scenario617,1,100,100,40,60,30,60,80,80,0.1
scenario618,0,60,20,80,60,90,40,100,40,1
scenario619,0,100,60,100,80,0,80,40,100,0.8
scenario620,1,100,100,60,40,-30,80,100,100,0.2
scenario621,0,100,100,80,40,30,60,80,20,0.2
scenario622,1,40,20,40,40,-30,0,100,100,1
scenario623,1,60,40,100,40,30,0,20,80,1
scenario624,1,60,40,0,20,0,40,60,40,0.2
scenario625,1,60,40,20,20,0,20,60,0,0.8
scenario626,1,20,80,40,100,60,80,60,0,0.2
scenario627,0,60,80,0,0,0,0,0,20,0.6
scenario628,0,40,100,0,40,0,20,0,0,0.4
scenario629,0,60,20,40,0,60,20,40,40,0.2
scenario630,1,60,40,60,20,0,40,40,20,0.2
scenario631,1,80,80,20,0,-60,80,100,100,0.6
scenario632,0,40,20,80,100,30,20,100,40,0.4
scenario633,1,60,60,100,100,60,100,20,40,0.8
scenario634,0,80,80,40,60,-30,40,20,40,0.4
scenario635,0,60,80,60,80,-60,20,60,100,0.2
scenario636,1,20,40,100,0,30,100,20,40,0.2
scenario637,0,100,40,80,100,-30,80,100,20,0.1
scenario638,1,0,40,80,20,-90,40,0,60,1
scenario639,0,0,40,40,80,60,100,0,100,0.4
scenario640,1,20,40,100,20,-30,100,60,80,0.1
scenario641,0,40,80,80,80,30,20,80,40,0.4
scenario642,0,100,60,20,60,-60,80,100,60,0.6
scenario643,1,0,60,60,0,60,40,0,60,0.2
scenario644,1,100,60,20,0,-90,80,20,0,0.6
scenario645,0,40,80,40,20,-60,0,40,0,0.4
scenario646,0,0,100,40,80,90,100,0,60,1
scenario647,1,40,100,80,100,60,80,60,40,0.4
scenario648,1,0,100,60,60,-90,80,80,20,0.8
