instances,feature_direction,feature_cloudiness,feature_precipitation,feature_precipitationdeposits,feature_windintensity,feature_timeofday,feature_fogdensity,feature_fogdistance,feature_wetness,feature_roadfriction,collision,min_ttc,algo_safety
scenario346,0,20,100,20,80,30,40,0,20,0.0,0,1.2047449548602065,0
scenario347,0,20,100,40,80,30,40,0,20,0.4,0,1.2201383290776573,0
scenario348,0,20,100,20,80,60,40,0,20,0.4,0,1.1891736235349373,0
scenario349,0,20,100,20,80,90,40,0,20,0.4,0,1.1820577698930963,0
scenario350,0,100,100,20,80,30,0,0,20,0.4,0,1.093553597298777,0
scenario351,0,0,100,20,40,30,80,0,20,0.4,0,1.1459515659051591,0
scenario352,0,0,100,20,80,30,40,60,20,0.8,0,1.2225615894978064,0
scenario353,0,0,100,20,40,30,40,0,80,0.4,0,1.166486264281954,0
scenario354,0,0,100,20,80,0,40,40,20,0.4,0,1.1130491123607258,0
scenario355,0,80,100,20,40,30,40,0,20,0.4,0,1.2283372533046673,0
scenario356,0,0,100,20,80,-30,40,40,20,0.4,0,1.1274971100824371,0
scenario357,0,0,100,20,80,30,0,60,20,0.4,0,1.1488153782518438,0
scenario358,0,0,100,20,80,0,60,0,20,0.4,0,1.088404049546709,0
scenario359,0,0,100,20,80,-30,60,0,20,0.4,0,1.2064082660818345,0
scenario360,0,0,100,20,40,30,40,0,40,0.4,0,1.225931694028749,0
scenario361,0,0,100,20,80,30,80,40,20,0.4,0,1.134614443321591,0
scenario362,0,40,100,20,80,30,40,0,20,0.8,0,1.2109282523748452,0
scenario363,0,0,100,20,80,30,40,40,80,0.4,0,1.1876595310324964,0
scenario364,0,0,60,20,80,0,40,0,20,0.4,0,1.0440382758429412,0
scenario365,0,80,100,20,80,30,40,40,20,0.4,0,1.1207418740434545,0
scenario366,0,40,100,20,80,30,40,100,20,0.4,0,1.1151752949094729,0
scenario367,0,0,60,20,80,-30,40,0,20,0.4,0,1.2610401271039928,0
scenario368,0,0,100,20,80,30,60,0,80,0.4,0,1.2000254522242506,0
scenario369,0,40,100,20,80,30,0,0,20,0.4,0,1.083181357536029,0
scenario370,0,0,100,20,60,30,40,40,20,0.4,0,1.2144241677758345,0
scenario371,0,80,100,20,80,30,60,0,20,0.4,0,1.1237141751686412,0
scenario372,0,0,100,20,80,0,40,0,20,0.2,0,1.0783253398864994,0
scenario373,0,0,100,20,80,-30,40,0,20,0.2,0,1.1594269397880184,0
scenario374,0,0,100,20,60,30,60,0,20,0.4,0,1.1273672144023312,0
scenario375,1,0,100,20,80,0,40,0,20,0.4,0,1.0328379998845538,0
scenario376,0,0,100,20,80,0,40,0,60,0.4,0,1.0443861839219015,0
scenario377,0,0,100,20,80,30,40,40,40,0.4,0,1.1893026231667851,0
scenario378,1,0,100,20,80,-30,40,0,20,0.4,0,0.7191017874538801,0
scenario379,0,0,100,20,80,-30,40,0,60,0.4,0,1.1261915849063546,0
scenario380,0,0,60,20,80,30,80,0,20,0.4,0,1.2332893218051972,0
scenario381,0,0,100,20,80,0,40,80,20,0.4,0,1.0868616716839286,0
scenario382,0,0,60,20,80,30,40,0,80,0.4,0,1.1982561813788637,0
scenario383,0,0,100,20,80,-30,40,80,20,0.4,0,1.1292058107551068,0
scenario384,0,0,100,20,80,30,60,0,40,0.4,0,1.2108808972651994,0
scenario385,0,80,60,20,80,30,40,0,20,0.4,0,1.2022377850687658,0
scenario386,0,0,80,20,0,30,40,0,20,0.4,0,1.1792299669070183,0
scenario387,0,0,80,20,80,30,40,0,20,0.0,0,1.232523074716338,0
scenario388,0,0,80,40,80,30,40,0,20,0.4,0,1.1609003016608264,0
scenario389,0,0,80,20,80,60,40,0,20,0.4,0,1.1999869635945983,0
scenario390,0,0,80,20,80,90,40,0,20,0.4,0,1.242670060460987,0
scenario391,0,0,100,60,80,0,40,0,20,0.4,0,1.0978462585867232,0
scenario392,0,0,100,20,80,0,20,0,20,0.4,0,1.050107138125106,0
scenario393,0,0,100,20,80,30,80,0,20,0.2,0,1.1902608956763174,0
scenario394,0,0,100,60,80,-30,40,0,20,0.4,0,1.1472454432523524,0
scenario395,0,0,100,20,80,-30,20,0,20,0.4,0,1.1330936296118668,0
scenario396,0,0,60,20,60,30,40,0,20,0.4,0,1.2299209739185848,0
scenario397,0,0,100,20,80,30,40,0,80,0.2,0,1.1278098683089364,0
scenario398,0,0,40,20,80,0,40,0,20,0.4,0,1.1248059651178397,0
scenario399,1,0,100,20,80,30,80,0,20,0.4,0,0.9265178864239948,0
scenario400,0,0,100,20,80,30,80,0,60,0.4,0,1.22689903268506,0
scenario401,0,0,100,20,40,30,40,0,20,0.8,0,1.219650046505785,0
scenario402,0,0,100,20,80,0,40,0,20,1.0,0,1.0715711309267608,0
scenario403,0,80,100,20,80,30,40,0,20,0.2,0,1.2334164066341484,0
scenario404,0,0,40,20,80,-30,40,0,20,0.4,0,1.26392017273902,0
scenario405,1,0,100,20,80,30,40,0,80,0.4,0,0.8137766322292308,0
scenario406,0,0,20,20,80,0,40,0,20,0.4,0,1.0826722835108915,0
scenario407,0,0,100,20,80,-30,40,0,20,1.0,0,1.271776909007949,0
scenario408,0,0,100,20,80,30,80,80,20,0.4,0,1.112865593936215,0
scenario409,0,0,20,20,80,-30,40,0,20,0.4,0,1.1400626650346226,0
scenario410,1,80,100,20,80,30,40,0,20,0.4,0,0.8689441043834987,0
scenario411,0,80,100,20,80,30,40,0,60,0.4,0,1.0661471211873204,0
scenario412,0,0,60,20,80,30,40,0,40,0.4,0,1.254228630873715,0
scenario413,0,0,100,20,60,30,40,0,20,0.2,0,1.1962544843933072,0
scenario414,0,0,100,20,80,30,40,80,80,0.4,0,1.0895119254363748,0
scenario415,0,0,100,20,40,30,40,100,20,0.4,0,1.202215062325937,0
scenario416,0,0,100,20,40,30,0,0,20,0.4,0,1.0798901197051805,0
scenario417,0,0,100,100,80,0,40,0,20,0.4,0,1.0718657632938575,0
scenario418,0,80,100,20,80,30,40,80,20,0.4,0,1.16949445003789,0
scenario419,0,0,100,60,80,30,80,0,20,0.4,0,1.0731964183685367,0
scenario420,1,0,100,20,60,30,40,0,20,0.4,0,0.8880744669110614,0
scenario421,0,0,100,20,60,30,40,0,60,0.4,0,1.1183349963862976,0
scenario422,0,0,100,60,80,30,40,0,80,0.4,0,1.1952953621388736,0
scenario423,0,0,100,20,80,30,20,0,80,0.4,0,1.138565087459607,0
scenario424,0,0,0,80,80,30,40,0,20,0.4,0,1.2116720239802972,0
scenario425,0,0,100,80,0,30,40,0,20,0.4,0,1.067839174143111,0
scenario426,0,0,100,80,80,30,40,0,20,0.0,0,1.1816019465911716,0
scenario427,0,0,100,80,80,60,40,0,20,0.4,0,1.0950067025281165,0
scenario428,0,0,100,80,80,90,40,0,20,0.4,0,1.1574201077718562,0
scenario429,0,0,100,100,80,-30,40,0,20,0.4,0,1.1096554658950557,0
scenario430,0,0,100,20,60,30,40,80,20,0.4,0,1.1323210616444086,0
scenario431,0,0,100,20,80,30,40,0,40,0.2,0,1.2043918103096285,0
scenario432,0,80,100,60,80,30,40,0,20,0.4,0,1.1168155227552878,0
scenario433,0,80,100,20,80,30,20,0,20,0.4,0,1.2107914020773825,0
scenario434,0,0,40,20,80,30,80,0,20,0.4,0,1.1745735684082357,0
scenario435,0,0,40,20,80,30,40,0,80,0.4,0,1.2208102475394922,0
scenario436,0,0,100,20,80,30,80,0,20,1.0,0,1.254635254377677,0
scenario437,0,0,20,20,80,30,80,0,20,0.4,0,1.219990634166759,0
scenario438,0,0,100,20,80,30,40,0,80,1.0,0,1.2064966649638476,0
scenario439,0,100,0,20,80,30,40,0,20,0.4,0,1.1135114766936711,0
scenario440,0,100,100,20,0,30,40,0,20,0.4,0,1.1859616480060138,0
scenario441,0,100,100,20,80,30,40,0,20,0.0,0,1.156262403392999,0
scenario442,0,100,100,40,80,30,40,0,20,0.4,0,1.1911778423628905,0
scenario443,0,100,100,20,80,60,40,0,20,0.4,0,1.229423286582256,0
scenario444,0,100,100,20,80,90,40,0,20,0.4,0,1.2326439511341034,0
scenario445,1,0,100,20,80,30,40,0,40,0.4,0,0.7305550350595642,0
scenario446,0,0,100,60,60,30,40,0,20,0.4,0,1.1433897527981938,0
scenario447,0,0,100,20,60,30,20,0,20,0.4,0,1.2402767375283452,0
scenario448,0,60,100,20,80,0,40,0,20,0.4,0,1.0343813132973707,0
scenario449,0,0,20,20,80,30,40,0,80,0.4,0,1.253229338716489,0
scenario450,0,80,40,20,80,30,40,0,20,0.4,0,1.247828124428146,0
scenario451,0,0,100,20,80,30,40,40,20,0.8,0,1.251993876729611,0
scenario452,0,80,100,20,80,30,40,0,20,1.0,0,1.2048815988428152,0
scenario453,0,0,100,20,80,0,40,0,20,0.6,0,1.0928594381481214,0
scenario454,0,60,100,20,80,-30,40,0,20,0.4,0,1.1306160872889237,0
scenario455,0,0,100,20,80,30,40,80,40,0.4,0,1.1619468441696137,0
scenario456,0,80,20,20,80,30,40,0,20,0.4,0,1.2587977525749516,0
scenario457,0,0,40,20,60,30,40,0,20,0.4,0,1.241210025704972,0
scenario458,0,0,100,20,100,0,40,0,20,0.4,0,1.0758981081696053,0
scenario459,0,0,100,20,80,-30,40,0,20,0.6,0,1.0729871175151482,0
scenario460,0,0,100,100,80,30,80,0,20,0.4,0,1.2026027241057429,0
scenario461,0,0,100,20,60,30,40,0,20,1.0,0,1.2558822119722115,0
scenario462,0,0,100,20,80,30,60,0,20,0.8,0,1.213300815274123,0
scenario463,0,0,100,100,80,30,40,0,80,0.4,0,1.123338454289133,0
scenario464,0,0,100,20,100,-30,40,0,20,0.4,0,1.138997125926715,0
scenario465,0,0,20,20,60,30,40,0,20,0.4,0,1.1963979007166785,0
scenario466,0,0,100,20,80,30,0,40,20,0.4,0,1.1292779233515415,0
scenario467,0,0,100,60,80,30,40,0,40,0.4,0,1.1244587674588324,0
scenario468,0,0,100,20,80,30,20,0,40,0.4,0,1.2522170602995637,0
scenario469,0,80,100,100,80,30,40,0,20,0.4,0,1.1712328468719206,0
scenario470,0,0,100,20,80,30,60,100,20,0.4,0,1.075492228717302,0
scenario471,0,0,40,20,80,30,40,0,40,0.4,0,1.2179487216351552,0
scenario472,0,0,100,100,60,30,40,0,20,0.4,0,1.2191637230232089,0
scenario473,0,0,100,20,80,30,40,0,40,1.0,0,1.173595135648631,0
scenario474,0,60,100,20,80,30,80,0,20,0.4,0,1.0500702903474337,0
scenario475,0,0,20,20,80,30,40,0,40,0.4,0,1.267967707675301,0
scenario476,0,0,0,20,80,30,40,60,20,0.4,0,1.0945243671345828,0
scenario477,0,0,100,20,0,30,40,60,20,0.4,0,1.2599395470738597,0
scenario478,0,0,100,40,80,30,40,60,20,0.4,0,1.0953672857380976,0
scenario479,0,0,100,20,80,30,40,60,20,0.0,0,1.1891594113823305,0
scenario480,0,0,100,20,80,60,40,60,20,0.4,0,1.1976787778893636,0
scenario481,0,0,100,20,80,90,40,60,20,0.4,0,1.2091805710809014,0
scenario482,0,60,100,20,80,30,40,0,80,0.4,0,1.2313156181579623,0
scenario483,0,0,100,20,80,30,80,0,20,0.6,0,1.1919249492324888,0
scenario484,0,0,100,20,80,30,40,0,80,0.6,0,1.2378383927119287,0
scenario485,0,0,60,20,80,30,40,0,20,0.8,0,1.25251135078062,0
scenario486,0,0,100,20,100,30,80,0,20,0.4,0,1.222085253004432,0
scenario487,0,0,100,20,100,30,40,0,80,0.4,0,1.0972655498182085,0
scenario488,0,80,100,20,80,30,40,0,20,0.6,0,1.1792436802121056,0
scenario489,0,0,100,100,80,30,40,0,40,0.4,0,1.217033657930063,0
scenario490,0,60,100,20,60,30,40,0,20,0.4,0,1.2466929806318985,0
scenario491,0,80,100,20,100,30,40,0,20,0.4,0,1.121299273556428,0
scenario492,0,0,60,20,80,30,40,100,20,0.4,0,1.2243237675006873,0
scenario493,0,0,60,20,80,30,0,0,20,0.4,0,1.1190414109288318,0
scenario494,0,0,100,20,60,30,40,0,20,0.6,0,1.178300525630245,0
scenario495,1,0,100,20,80,30,40,0,20,0.8,0,0.8263857529319473,0
scenario496,0,0,100,20,80,30,40,0,60,0.8,0,1.2188062906941763,0
scenario497,0,60,100,20,80,30,40,0,40,0.4,0,1.1867988066221915,0
scenario498,0,0,100,20,80,30,40,100,20,0.2,0,1.086577814542736,0
scenario499,0,40,0,20,80,30,40,0,20,0.4,0,1.1873967798370462,0
scenario500,0,40,100,20,0,30,40,0,20,0.4,0,1.2216842522224944,0
scenario501,0,40,100,20,80,30,40,0,20,0.0,0,1.2191293836449295,0
scenario502,0,40,100,40,80,30,40,0,20,0.4,0,1.0774370104136786,0
scenario503,0,40,100,20,80,60,40,0,20,0.4,0,1.20339988124008,0
scenario504,0,40,100,20,80,90,40,0,20,0.4,0,1.2526864094294563,0
scenario505,0,0,100,20,80,30,0,0,20,0.2,0,1.1480833059666826,0
scenario506,0,0,100,20,80,30,40,0,40,0.6,0,1.0832120079709555,0
scenario507,0,0,100,20,80,30,40,80,20,0.8,0,1.121037775379719,0
scenario508,0,0,100,20,100,30,40,0,40,0.4,0,1.2183208743044192,0
scenario509,1,0,100,20,80,30,40,100,20,0.4,0,0.7951556343109111,0
scenario510,0,0,100,20,80,30,40,100,60,0.4,0,1.1606923078444047,0
scenario511,1,0,100,20,80,30,0,0,20,0.4,0,0.825358285452219,0
scenario512,0,0,100,20,80,30,0,0,60,0.4,0,1.0630490347985442,0
scenario513,0,0,100,60,80,30,40,0,20,0.8,0,1.0898011784588804,0
scenario514,0,0,100,20,80,30,20,0,20,0.8,0,1.1641717965317238,0
scenario515,0,0,100,20,80,30,0,80,20,0.4,0,1.0953929468115826,0
scenario516,0,0,40,20,80,30,40,0,20,0.8,0,1.193450593674725,0
scenario517,0,0,100,60,80,30,40,100,20,0.4,0,1.1752547547485723,0
scenario518,0,0,100,20,80,30,20,100,20,0.4,0,1.1027666155209097,0
scenario519,0,0,100,60,80,30,0,0,20,0.4,0,1.0891296460462394,0
scenario520,0,0,20,20,80,30,40,0,20,0.8,0,1.208087739000778,0
scenario521,0,0,40,20,80,30,40,100,20,0.4,0,1.1733760454191908,0
scenario522,0,0,40,20,80,30,0,0,20,0.4,0,1.1727896156966435,0
scenario523,0,0,100,20,80,30,40,100,20,1.0,0,1.1755873803607897,0
scenario524,0,0,20,20,80,30,40,100,20,0.4,0,1.1366417443043109,0
scenario525,0,0,100,20,80,30,0,0,20,1.0,0,1.1175197645792008,0
scenario526,0,0,100,100,80,30,40,0,20,0.8,0,1.2229461955796594,0
scenario527,0,0,20,20,80,30,0,0,20,0.4,0,1.1031629182148748,0
scenario528,0,0,100,100,80,30,40,100,20,0.4,0,1.1837410807901474,0
scenario529,0,0,100,100,80,30,0,0,20,0.4,0,1.1451616707791892,0
scenario530,0,60,100,20,80,30,40,0,20,0.8,0,1.2108068798969909,0
scenario531,0,0,0,20,40,30,40,0,20,0.4,0,1.1637070115567263,0
scenario532,0,0,100,20,40,30,40,0,20,0.0,0,1.210644245650265,0
scenario533,0,0,100,40,40,30,40,0,20,0.4,0,1.153615371974526,0
scenario534,0,0,100,20,40,60,40,0,20,0.4,0,1.231273418929137,0
scenario535,0,0,100,20,40,90,40,0,20,0.4,0,1.1971474432083362,0
scenario536,0,0,100,20,100,30,40,0,20,0.8,0,1.2098711255821646,0
scenario537,0,60,100,20,80,30,40,100,20,0.4,0,1.2308103789221925,0
scenario538,0,60,100,20,80,30,0,0,20,0.4,0,1.1412472113707446,0
scenario539,0,0,100,20,80,30,40,100,20,0.6,0,1.2107075019558964,0
scenario540,0,0,100,20,80,30,0,0,20,0.6,0,1.137111306449153,0
scenario541,0,0,100,20,100,30,40,100,20,0.4,0,1.2207827881394075,0
scenario542,0,0,100,20,100,30,0,0,20,0.4,0,1.089640626087178,0
scenario543,0,0,0,20,80,30,40,40,20,0.4,0,1.224693594189224,0
scenario544,0,0,100,20,0,30,40,40,20,0.4,0,1.143447393978564,0
scenario545,0,0,100,20,80,30,40,40,20,0.0,0,1.220152001404995,0
scenario546,0,0,100,40,80,30,40,40,20,0.4,0,1.1116485173404995,0
scenario547,0,0,100,20,80,60,40,40,20,0.4,0,1.209028437621952,0
scenario548,0,0,100,20,80,90,40,40,20,0.4,0,1.1790147017753794,0
scenario549,0,0,0,20,80,30,60,0,20,0.4,0,1.1841398167388637,0
scenario550,0,0,100,20,0,30,60,0,20,0.4,0,1.1765223196352586,0
scenario551,0,0,100,40,80,30,60,0,20,0.4,0,1.2056616825327129,0
scenario552,0,0,100,20,80,30,60,0,20,0.0,0,1.166695454316826,0
scenario553,0,0,100,20,80,60,60,0,20,0.4,0,1.1554931287986672,0
scenario554,0,0,100,20,80,90,60,0,20,0.4,0,1.204150368013737,0
scenario555,0,0,100,20,80,0,80,0,20,0.4,0,0.8283588208299458,0
scenario556,0,0,60,20,0,30,40,0,20,0.4,0,1.2144790679024038,0
scenario557,0,0,60,20,80,30,40,0,20,0.0,0,1.222423291748439,0
scenario558,0,0,60,40,80,30,40,0,20,0.4,0,1.1460565287440287,0
scenario559,0,0,60,20,80,60,40,0,20,0.4,0,1.2129098022809144,0
scenario560,0,0,60,20,80,90,40,0,20,0.4,0,1.2260955227720212,0
scenario561,0,0,100,20,80,0,40,0,80,0.4,0,1.0887487971540928,0
scenario562,0,0,100,20,80,-30,80,0,20,0.4,0,1.3163609386476074,0
scenario563,0,0,100,20,80,-30,40,0,80,0.4,0,0.9525766901022432,0
scenario564,0,80,100,20,80,0,40,0,20,0.4,0,1.08518976648774,0
scenario565,0,80,100,20,80,-30,40,0,20,0.4,0,1.1091247929061545,0
scenario566,0,0,0,20,80,30,40,0,20,0.2,0,1.141149192575469,0
scenario567,0,0,100,20,0,30,40,0,20,0.2,0,1.2732831299268508,0
scenario568,0,0,100,40,80,30,40,0,20,0.2,0,1.1655700427659177,0
scenario569,0,0,100,20,80,60,40,0,20,0.2,0,1.2143545633908983,0
scenario570,0,0,100,20,80,90,40,0,20,0.2,0,1.172795840146288,0
scenario571,0,0,100,20,60,0,40,0,20,0.4,0,1.1318779791057418,0
scenario572,0,0,100,20,60,-30,40,0,20,0.4,0,3.458594587679212,0
scenario573,1,0,0,20,80,30,40,0,20,0.4,0,0.7511146586688706,0
scenario574,1,0,100,20,0,30,40,0,20,0.4,0,0.7522768993818391,0
scenario575,1,0,100,20,80,30,40,0,20,0.0,0,0.724565534468401,0
scenario576,1,0,100,40,80,30,40,0,20,0.4,0,0.885228397760557,0
scenario577,1,0,100,20,80,60,40,0,20,0.4,0,0.8755476123657628,0
scenario578,1,0,100,20,80,90,40,0,20,0.4,0,0.7265994093854675,0
scenario579,0,0,0,20,80,30,40,0,60,0.4,0,1.224699185739242,0
scenario580,0,0,100,20,0,30,40,0,60,0.4,0,1.183695571597017,0
scenario581,0,0,100,40,80,30,40,0,60,0.4,0,1.2106706571804928,0
scenario582,0,0,100,20,80,30,40,0,60,0.0,0,1.2537143789063063,0
scenario583,0,0,100,20,80,60,40,0,60,0.4,0,1.2482437769747643,0
scenario584,0,0,100,20,80,90,40,0,60,0.4,0,1.201980255586936,0
scenario585,0,0,0,20,80,30,40,80,20,0.4,0,1.222555932955362,0
scenario586,0,0,100,20,0,30,40,80,20,0.4,0,1.1784723842028262,0
scenario587,0,0,100,40,80,30,40,80,20,0.4,0,1.1254249489237071,0
scenario588,0,0,100,20,80,30,40,80,20,0.0,0,1.2411918602742622,0
scenario589,0,0,100,20,80,30,80,0,80,0.4,0,1.211966831226993,0
scenario590,0,0,100,20,80,60,40,80,20,0.4,0,1.1192747721290544,0
scenario591,0,0,100,20,80,90,40,80,20,0.4,0,1.2044603773091176,0
scenario592,0,0,100,20,80,0,40,0,40,0.4,0,1.0787421891304594,0
scenario593,0,80,100,20,80,30,80,0,20,0.4,0,1.1774271817761028,0
scenario594,0,0,100,20,80,-30,40,0,40,0.4,0,1.1173411631228478,0
scenario595,0,80,100,20,80,30,40,0,80,0.4,0,1.118103097639831,0
scenario596,0,0,0,60,80,30,40,0,20,0.4,0,1.1197860268220865,0
scenario597,0,0,100,60,0,30,40,0,20,0.4,0,1.1323853790990632,0
scenario598,0,0,100,60,80,30,40,0,20,0.0,0,1.1206367292111508,0
scenario599,0,0,100,60,80,60,40,0,20,0.4,0,1.1803205857380334,0
scenario600,0,0,100,60,80,90,40,0,20,0.4,0,1.2633406845122988,0
scenario601,0,0,0,20,80,30,20,0,20,0.4,0,1.1865878344215173,0
scenario602,0,0,100,20,0,30,20,0,20,0.4,0,1.222822516133868,0
scenario603,0,0,100,20,80,30,20,0,20,0.0,0,1.0345607198937952,0
scenario604,0,0,100,40,80,30,20,0,20,0.4,0,1.068999497122842,0
scenario605,0,0,100,20,80,60,20,0,20,0.4,0,1.1472985696264832,0
scenario606,0,0,100,20,80,90,20,0,20,0.4,0,1.23595202859075,0
scenario607,0,0,100,20,60,30,80,0,20,0.4,0,1.1811261245216684,0
scenario608,0,0,100,20,60,30,40,0,80,0.4,0,1.2054336987716778,0
scenario609,0,0,40,20,0,30,40,0,20,0.4,0,1.244356898438355,0
scenario610,0,0,40,20,80,30,40,0,20,0.0,0,1.1577146171791468,0
scenario611,0,0,40,40,80,30,40,0,20,0.4,0,1.1077033218980574,0
scenario612,0,0,40,20,80,60,40,0,20,0.4,0,1.1610360778973448,0
scenario613,0,0,40,20,80,90,40,0,20,0.4,0,1.2109388099278835,0
scenario614,0,0,0,20,80,30,40,0,20,1.0,0,1.217269835727072,0
scenario615,0,0,100,20,0,30,40,0,20,1.0,0,1.013183820952054,0
scenario616,0,0,100,40,80,30,40,0,20,1.0,0,1.0557378059712026,0
scenario617,0,0,100,20,80,60,40,0,20,1.0,0,1.083342473252799,0
scenario618,0,0,100,20,80,90,40,0,20,1.0,0,1.1760326589024153,0
scenario619,0,80,100,20,60,30,40,0,20,0.4,0,1.1952625935348242,0
scenario620,0,0,20,20,0,30,40,0,20,0.4,0,1.2666882175461427,0
scenario621,0,0,20,20,80,30,40,0,20,0.0,0,1.220450979684714,0
scenario622,0,0,20,40,80,30,40,0,20,0.4,0,1.1194992502054233,0
scenario623,0,0,20,20,80,60,40,0,20,0.4,0,1.1881899350163978,0
scenario624,0,0,20,20,80,90,40,0,20,0.4,0,1.2575961664452633,0
scenario625,0,0,100,20,80,30,80,0,40,0.4,0,1.1810646357924397,0
scenario626,0,0,0,100,80,30,40,0,20,0.4,0,1.2275876162384485,0
scenario627,0,0,100,100,0,30,40,0,20,0.4,0,1.0726162288533891,0
scenario628,0,0,100,100,80,30,40,0,20,0.0,0,1.076088680963466,0
scenario629,0,0,100,100,80,60,40,0,20,0.4,0,1.2475546061874652,0
scenario630,0,0,100,100,80,90,40,0,20,0.4,0,1.234230318879988,0
scenario631,0,80,100,20,80,30,40,0,40,0.4,0,1.1112301905562263,0
scenario632,0,0,100,20,60,30,40,0,40,0.4,0,1.2053040014265954,0
scenario633,0,60,0,20,80,30,40,0,20,0.4,0,1.2145709494055963,0
scenario634,0,60,100,20,0,30,40,0,20,0.4,0,1.1826291080160052,0
scenario635,0,60,100,20,80,30,40,0,20,0.0,0,1.2058325402859835,0
scenario636,0,60,100,40,80,30,40,0,20,0.4,0,1.129348116950092,0
scenario637,0,60,100,20,80,60,40,0,20,0.4,0,1.2357898381539718,0
scenario638,0,60,100,20,80,90,40,0,20,0.4,0,1.211917432636993,0
scenario639,0,0,0,20,80,30,40,0,20,0.6,0,1.19434095368131,0
scenario640,0,0,100,20,0,30,40,0,20,0.6,0,1.1797869572374404,0
scenario641,0,0,100,40,80,30,40,0,20,0.6,0,1.0817590130963048,0
scenario642,0,0,100,20,80,60,40,0,20,0.6,0,1.217745221993317,0
scenario643,0,0,100,20,80,90,40,0,20,0.6,0,1.2123242948865791,0
scenario644,0,0,100,20,80,0,40,0,20,0.8,0,1.0488690683424229,0
scenario645,0,0,0,20,100,30,40,0,20,0.4,0,1.1994619549761616,0
scenario646,0,0,100,40,100,30,40,0,20,0.4,0,1.116064081669872,0
scenario647,0,0,100,20,100,30,40,0,20,0.0,0,1.2424167886188422,0
scenario648,0,0,100,20,100,60,40,0,20,0.4,0,1.239870540338492,0
scenario649,0,0,100,20,100,90,40,0,20,0.4,0,1.2272599629262853,0
scenario650,0,0,100,20,80,-30,40,0,20,0.8,0,1.418703221689055,0
scenario651,0,0,100,20,80,0,40,100,20,0.4,0,0.9440845687412132,0
scenario652,0,0,100,20,80,0,0,0,20,0.4,0,1.0886462158453212,0
scenario653,0,0,100,20,80,-30,40,100,20,0.4,0,1.2004572088553855,0
scenario654,0,0,100,20,80,-30,0,0,20,0.4,0,1.0719178270096206,0
scenario655,0,0,100,20,80,30,80,0,20,0.8,0,1.163006751956173,0
scenario656,0,0,100,20,80,30,40,0,80,0.8,0,1.2464971081519625,0
scenario657,0,80,100,20,80,30,40,0,20,0.8,0,1.2330188729151434,0
scenario658,0,0,100,20,80,30,80,100,20,0.4,0,1.103868190650875,0
scenario659,0,0,100,20,80,30,40,100,80,0.4,0,1.2155443959250425,0
scenario660,0,0,100,20,80,30,0,0,80,0.4,0,1.1415682285346749,0
scenario661,0,0,100,20,60,30,40,0,20,0.8,0,1.1932304594708871,0
scenario662,0,80,100,20,80,30,40,100,20,0.4,0,1.1904297043170788,0
scenario663,0,80,100,20,80,30,0,0,20,0.4,0,1.1340779474544906,0
scenario664,0,0,100,20,60,30,40,100,20,0.4,0,1.2205848039866722,0
scenario665,0,0,100,20,60,30,0,0,20,0.4,0,1.0507789602514968,0
scenario666,0,0,100,20,80,30,40,0,40,0.8,0,1.2402878273430844,0
scenario667,0,0,100,20,80,30,40,100,40,0.4,0,1.2724747444302416,0
scenario668,0,0,100,20,80,30,0,0,40,0.4,0,1.128628289662847,0
scenario669,0,0,100,20,80,30,40,100,20,0.8,0,1.2188345246192265,0
scenario670,0,0,100,20,80,30,0,0,20,0.8,0,1.1581475467732556,0
scenario671,0,0,100,20,80,30,0,100,20,0.4,0,1.135756532298615,0
scenario672,0,0,0,20,80,0,40,0,20,0.4,0,1.0835753884831782,0
scenario673,0,0,100,20,0,0,40,0,20,0.4,0,1.0134394879399704,0
scenario674,0,0,100,40,80,0,40,0,20,0.4,0,0.943351750144031,0
scenario675,0,0,100,20,80,0,40,0,20,0.0,0,1.0796259940817248,0
scenario676,0,0,0,20,80,-30,40,0,20,0.4,0,0.8158670754315713,0
scenario677,0,0,100,20,0,-30,40,0,20,0.4,0,2.82399654445078,0
scenario678,0,0,100,20,80,-30,40,0,20,0.0,0,1.0927660137240671,0
scenario679,0,0,100,40,80,-30,40,0,20,0.4,0,1.2119374417717836,0
scenario680,0,0,0,20,80,30,80,0,20,0.4,0,1.1816809547252851,0
scenario681,0,0,100,20,0,30,80,0,20,0.4,0,1.2305047576897477,0
scenario682,0,0,100,40,80,30,80,0,20,0.4,0,1.2270707713759972,0
scenario683,0,0,100,20,80,30,80,0,20,0.0,0,1.2157615205404262,0
scenario684,0,0,100,20,80,60,80,0,20,0.4,0,1.23694054526023,0
scenario685,0,0,100,20,80,90,80,0,20,0.4,0,1.2030691884125142,0
scenario686,0,0,0,20,80,30,40,0,80,0.4,0,1.243430244431058,0
scenario687,0,0,100,20,0,30,40,0,80,0.4,0,1.2235661314071025,0
scenario688,0,0,100,40,80,30,40,0,80,0.4,0,1.0880261310773032,0
scenario689,0,0,100,20,80,30,40,0,80,0.0,0,1.2364130393606096,0
scenario690,0,0,100,20,80,60,40,0,80,0.4,0,1.237927195774849,0
scenario691,0,0,100,20,80,90,40,0,80,0.4,0,1.2070645511915536,0
scenario692,0,80,0,20,80,30,40,0,20,0.4,0,1.112838882496513,0
scenario693,0,80,100,20,0,30,40,0,20,0.4,0,1.0842127350209212,0
scenario694,0,80,100,20,80,30,40,0,20,0.0,0,1.2101493887864123,0
