Row,direction,cloudiness,precipitation,precipitationdeposits,windintensity,timeofday,fogdensity,fogdistance,wetness,roadfriction
scenario512,1,100,0,80,100,90,80,100,60,0.2
scenario513,1,100,60,0,80,30,40,60,40,0.4
scenario514,1,40,100,100,100,60,60,80,100,0.1
scenario515,1,60,40,100,0,-90,100,0,80,0.6
scenario516,1,40,80,20,100,30,100,60,0,0.4
scenario517,1,20,0,40,20,-60,80,80,80,0.1
scenario518,1,20,100,80,100,-30,100,20,40,0.8
scenario519,0,60,80,60,100,-90,100,100,60,0.6
scenario520,1,100,40,40,20,90,80,60,0,0.8
scenario521,1,20,20,80,0,-60,40,100,80,0.2
scenario522,1,0,80,40,60,90,40,100,20,0.4
scenario523,1,60,20,80,40,0,60,0,100,0.4
scenario524,1,60,40,60,60,-30,0,20,80,0.6
scenario525,1,100,20,40,0,-60,40,80,60,1
scenario526,1,0,40,60,40,60,60,80,40,1
scenario527,0,40,60,0,0,30,100,80,40,0.4
scenario528,1,40,20,0,80,-90,80,100,60,1
scenario529,0,40,20,100,20,60,100,100,100,0.1
scenario530,1,60,100,40,60,0,60,40,40,0.2
scenario531,0,80,100,80,60,60,40,20,20,0.4
scenario532,0,60,0,80,0,90,80,100,20,0.8
scenario533,1,60,20,80,100,-30,100,20,20,0.2
scenario534,0,80,0,40,0,60,100,60,40,0.2
scenario535,1,80,40,100,0,90,80,80,80,0.4
scenario536,0,20,40,0,40,60,80,0,40,0.1
scenario537,0,0,40,20,0,0,100,20,60,0.4
scenario538,0,60,80,80,80,90,0,0,80,0.6
scenario539,0,60,20,40,100,-30,40,80,80,0.2
scenario540,0,80,20,40,80,30,100,0,20,0.2
scenario541,0,80,40,60,40,-90,100,40,100,0.1
scenario542,0,60,60,80,80,0,20,100,0,0.4
scenario543,1,100,40,0,100,0,80,20,60,0.6
scenario544,1,20,40,80,20,-90,60,20,40,0.2
scenario545,0,100,80,0,60,90,20,100,100,0.2
scenario546,1,20,80,100,40,60,0,100,100,0.8
scenario547,0,0,40,20,60,-90,100,100,100,1
scenario548,1,80,40,100,20,30,100,40,40,0.4
scenario549,0,0,100,20,100,-30,60,0,100,0.6
scenario550,0,40,0,20,40,90,60,60,0,0.4
scenario551,1,60,20,0,80,30,40,80,60,0.2
scenario552,1,40,100,0,20,60,40,80,60,1
scenario553,1,20,60,20,20,-90,0,20,100,0.8
scenario554,1,0,0,0,60,90,0,20,80,0.8
scenario555,0,40,40,80,80,0,60,100,20,0.1
scenario556,0,20,40,60,0,-90,80,20,20,0.6
scenario557,1,80,80,100,100,60,60,0,80,1
scenario558,0,60,20,60,100,60,100,20,100,1
scenario559,1,100,60,80,20,-90,60,80,60,0.1
scenario560,0,20,0,60,80,90,100,20,100,1
scenario561,0,20,0,20,0,-90,60,0,60,0.2
scenario562,0,100,0,80,100,30,60,40,0,0.2
scenario563,1,0,60,0,100,-90,20,20,80,0.2
scenario564,1,0,80,60,0,-90,0,80,100,0.1
scenario565,0,100,0,100,80,30,40,60,60,1
scenario566,0,80,100,20,0,-60,80,60,20,0.1
scenario567,0,100,60,0,80,-90,80,80,40,1
scenario568,0,0,100,20,0,-90,40,40,40,0.4
scenario569,1,20,60,80,80,-30,20,0,0,0.1
scenario570,0,0,100,100,80,-60,80,60,60,0.6
scenario571,0,100,0,0,0,60,100,0,100,1
scenario572,0,60,0,20,80,-30,60,40,100,0.2
scenario573,1,40,40,0,40,0,0,20,60,0.2
scenario574,1,80,40,40,20,-90,60,80,0,0.4
scenario575,0,80,40,40,0,90,20,40,0,0.8
scenario576,0,0,0,40,60,60,40,40,0,0.8
scenario577,0,60,20,20,80,-90,100,100,80,0.2
scenario578,1,80,100,100,0,60,20,20,40,0.1
scenario579,1,60,100,0,20,30,60,80,100,0.2
scenario580,1,60,20,40,40,-90,0,100,20,1
scenario581,1,80,100,100,100,30,20,100,0,0.8
scenario582,0,100,60,40,0,-90,100,0,80,0.1
scenario583,0,40,0,20,80,-90,100,60,100,0.8
scenario584,1,60,20,0,40,-30,60,60,100,1
scenario585,0,60,100,0,60,-30,40,20,0,0.6
scenario586,0,0,20,40,100,-30,40,80,0,0.2
scenario587,0,0,20,100,100,30,40,100,40,0.2
scenario588,0,20,60,0,0,0,40,100,0,0.8
scenario589,0,0,0,40,0,-30,20,40,40,0.8
scenario590,0,20,40,100,40,-30,40,20,80,1
scenario591,0,20,20,40,60,90,0,20,100,0.2
scenario592,0,60,40,20,100,0,40,0,0,0.1
scenario593,1,40,20,40,0,0,60,60,0,0.1
scenario594,1,80,100,60,0,0,0,60,60,0.2
scenario595,0,60,60,0,0,-60,0,40,40,0.6
scenario596,1,20,40,80,0,-90,80,20,60,1
scenario597,0,80,80,60,0,-90,60,80,0,0.2
scenario598,0,80,40,20,0,-90,60,40,60,0.6
scenario599,0,0,60,100,40,-90,20,40,100,0.4
scenario600,0,0,100,60,60,-30,20,80,0,1
scenario601,0,100,60,100,100,-90,80,100,20,0.6
scenario602,0,100,40,20,60,90,40,100,0,0.4
scenario603,0,100,20,0,80,0,100,0,60,0.2
scenario604,0,40,60,20,20,-30,100,40,80,0.2
scenario605,0,60,0,100,20,-90,40,60,20,0.1
scenario606,1,40,80,100,60,60,20,80,20,0.2
scenario607,1,20,40,60,40,-60,40,0,60,0.2
scenario608,1,60,100,100,0,30,40,20,20,0.1
scenario609,0,80,40,80,60,0,80,80,100,0.6
scenario610,0,40,20,80,0,-30,60,20,20,0.8
scenario611,0,80,40,0,20,-60,60,20,0,0.8
scenario612,1,60,40,80,100,-60,20,100,40,1
scenario613,1,0,0,60,0,-90,40,0,40,0.2
scenario614,0,60,0,80,60,90,40,100,100,1
scenario615,0,60,20,60,100,30,80,100,40,0.8
scenario616,0,60,0,80,40,30,60,20,100,0.4
scenario617,0,60,40,80,40,60,0,100,100,0.1
scenario618,1,20,100,40,0,0,60,40,100,1
scenario619,0,60,40,20,60,-90,20,80,60,0.6
scenario620,0,100,20,40,100,60,40,60,100,0.6
scenario621,1,20,20,100,20,-30,0,0,80,0.2
scenario622,1,80,60,100,0,0,80,60,40,0.8
scenario623,1,40,100,60,40,-60,60,100,0,1
scenario624,0,60,40,0,100,90,40,80,100,0.2
scenario625,0,100,80,20,40,90,40,100,40,0.2
scenario626,0,80,60,100,80,-90,20,0,80,0.8
scenario627,1,100,80,40,0,-90,0,20,0,1
scenario628,0,0,20,20,20,-30,100,20,0,0.1
scenario629,0,0,0,20,20,0,40,0,80,0.4
scenario630,1,40,60,100,60,90,40,40,0,0.1
scenario631,1,20,40,0,0,30,0,100,40,0.2
scenario632,1,40,80,60,20,-60,80,80,0,0.2
scenario633,1,60,40,100,0,-60,40,0,60,0.1
scenario634,0,80,20,20,100,0,60,20,80,0.1
scenario635,1,80,60,20,0,-60,80,20,0,1
scenario636,1,20,40,80,60,30,80,40,100,0.1
scenario637,0,20,100,0,20,30,40,20,100,1
scenario638,1,80,20,20,20,-30,100,40,20,0.2
scenario639,0,20,60,40,100,60,100,100,40,0.6
scenario640,1,80,100,40,0,90,80,40,0,0.4
scenario641,0,40,80,20,20,-60,100,20,60,0.1
scenario642,0,40,0,80,100,30,40,100,100,0.6
scenario643,1,0,0,100,0,30,60,60,60,0.1
scenario644,1,100,80,20,60,-30,60,100,60,1
scenario645,1,80,60,100,40,30,0,0,60,0.1
scenario646,1,20,0,80,20,-90,60,100,80,0.1
scenario647,1,100,0,100,40,0,80,0,20,0.6
scenario648,0,100,100,0,0,-30,100,20,80,0.1
