Row,direction,cloudiness,precipitation,precipitationdeposits,windintensity,timeofday,fogdensity,fogdistance,wetness,roadfriction
scenario514,0,20,100,0,100,-90,100,60,20,0.6
scenario515,1,40,60,40,20,-30,0,20,40,0.6
scenario516,0,0,100,40,40,-90,100,40,80,1
scenario517,0,20,100,0,100,-90,100,60,20,0.6
scenario518,1,0,80,0,80,-90,80,40,80,0.4
scenario519,0,40,100,0,80,-90,100,60,20,0.4
scenario520,0,20,100,0,100,0,100,40,40,0.4
scenario521,0,20,100,0,100,-90,80,80,60,0.6
scenario522,1,20,100,0,100,-90,100,80,40,0.8
scenario523,0,20,100,0,100,-60,0,60,0,0.6
scenario524,0,20,40,20,100,90,80,60,0,0.4
scenario525,0,20,100,0,100,-90,100,60,20,0.6
scenario526,1,20,60,0,100,-90,80,80,0,0.8
scenario527,0,80,60,0,100,-90,100,80,20,0.6
scenario528,0,20,100,20,80,-90,80,60,20,0.8
scenario529,1,0,80,0,80,-90,80,40,80,0.4
scenario530,1,0,100,0,100,-90,60,80,80,1
scenario531,0,0,100,0,100,-30,0,60,20,0.4
scenario532,1,20,80,0,80,0,100,80,60,0.1
scenario533,0,20,100,0,80,30,100,60,20,0.8
scenario534,1,0,100,0,100,-90,100,60,20,0.8
scenario535,0,20,100,40,80,-60,100,80,20,0.8
scenario536,0,40,80,20,100,0,100,20,100,0.6
scenario537,0,80,60,0,80,-90,100,80,20,0.6
scenario538,0,80,40,20,80,-90,100,60,20,0.8
scenario539,1,0,100,0,100,-60,80,0,80,0.1
scenario540,0,40,100,0,100,90,60,80,0,0.6
scenario541,1,0,100,0,100,-90,100,60,20,0.8
scenario542,1,0,100,60,100,-90,100,60,0,0.2
scenario543,1,40,80,0,100,90,60,80,0,0.6
scenario544,1,0,80,0,20,0,80,40,20,1
scenario545,1,20,100,20,100,-90,60,100,60,0.8
scenario546,1,20,60,0,80,-30,100,60,80,0.2
scenario547,0,20,100,80,100,90,60,80,20,0.6
scenario548,0,20,100,0,80,-60,40,100,100,1
scenario549,0,0,20,20,80,-60,100,20,80,0.1
scenario550,0,0,100,0,100,0,0,80,20,0.2
scenario551,1,20,100,0,80,-30,60,20,60,0.1
scenario552,1,20,80,0,20,-60,60,100,60,0.1
scenario553,1,0,100,60,100,-90,100,60,0,0.2
scenario554,1,20,60,0,80,-30,100,40,20,0.2
scenario555,1,40,40,40,60,-30,100,60,80,0.2
scenario556,1,80,80,0,20,0,100,40,40,0.2
scenario557,0,40,40,80,40,0,80,100,20,0.4
scenario558,0,0,80,0,60,-30,80,0,20,1
scenario559,1,20,80,60,80,0,60,40,60,0.1
scenario560,1,20,100,0,100,-90,60,80,60,0.4
scenario561,0,20,60,80,60,60,80,100,40,0.6
scenario562,1,20,80,0,80,-30,100,40,80,0.1
scenario563,0,0,100,0,100,-90,80,100,40,1
scenario564,1,100,100,100,100,60,100,80,20,0.1
scenario565,1,0,100,60,100,-90,100,60,0,0.2
scenario566,0,20,60,60,40,60,80,0,60,0.6
scenario567,0,0,100,40,80,-60,0,20,0,1
scenario568,0,20,80,60,60,60,40,40,60,0.1
scenario569,0,100,100,100,100,30,80,60,20,0.1
scenario570,1,40,60,80,40,90,100,100,40,0.8
scenario571,0,20,60,60,100,-90,40,80,0,0.1
scenario572,0,20,80,100,80,60,100,100,40,0.6
scenario573,1,0,80,60,100,-90,20,60,0,0.1
scenario574,1,100,100,100,100,60,80,80,0,0.1
scenario575,1,0,80,20,20,-60,80,20,80,0.2
scenario576,0,0,80,20,80,-90,40,100,40,0.8
scenario577,1,80,0,60,0,30,40,100,80,0.4
scenario578,0,80,40,80,40,90,100,20,80,0.4
scenario579,1,40,60,40,20,-30,0,0,40,0.6
scenario580,0,20,100,40,80,-90,100,0,0,0.6
scenario581,0,0,100,80,20,90,100,60,80,0.6
scenario582,1,40,60,60,0,-30,0,20,0,0.4
scenario583,1,0,100,40,100,-90,100,0,60,0.6
scenario584,0,20,100,0,100,90,100,80,20,0.6
scenario585,1,0,100,80,40,30,100,0,80,0.6
scenario586,0,40,40,0,80,90,100,100,0,0.2
scenario587,0,80,0,60,0,30,20,80,80,0.4
scenario588,0,80,80,80,20,90,80,20,100,0.4
scenario589,1,0,100,80,40,30,100,0,80,0.6
scenario590,1,0,100,100,40,-90,100,20,0,0.6
scenario591,1,0,80,60,40,0,100,0,80,0.8
scenario592,0,100,80,100,0,30,100,0,80,0.6
scenario593,1,0,100,100,60,30,100,20,80,0.4
scenario594,1,0,100,80,100,60,80,20,100,0.6
scenario595,1,20,100,100,40,-30,100,0,80,0.8
scenario596,1,20,100,100,60,30,80,40,80,0.4
scenario597,0,0,60,80,40,60,100,0,0,0.6
scenario598,1,0,100,100,40,60,100,0,0,0.8
scenario599,1,100,80,100,20,60,0,0,100,0.6
scenario600,1,0,80,80,20,30,100,20,80,0.8
scenario601,1,0,80,80,20,30,100,20,80,0.8
scenario602,1,100,60,40,20,60,20,20,100,0.4
scenario603,0,60,100,100,40,-90,100,20,0,0.8
scenario604,0,100,60,100,20,60,20,0,80,0.4
scenario605,0,100,80,100,60,0,100,20,100,0.4
scenario606,0,0,80,80,60,30,80,0,0,0.6
scenario607,1,0,100,100,60,60,80,0,0,0.8
scenario608,0,20,40,60,20,60,100,0,0,0.6
scenario609,0,0,100,80,0,30,100,0,0,1
scenario610,0,20,40,80,0,30,80,20,80,0.8
scenario611,1,100,0,80,20,-30,100,0,60,0.1
scenario612,1,0,100,80,40,-30,100,0,80,1
scenario613,1,100,60,40,20,60,20,20,100,0.4
scenario614,1,100,40,20,40,90,0,0,100,0.4
scenario615,0,0,80,60,20,-30,80,20,60,1
scenario616,0,60,80,80,40,-90,100,0,20,0.8
scenario617,0,40,80,100,60,60,40,0,20,0.1
scenario618,0,0,80,100,0,60,60,40,0,0.4
scenario619,0,0,100,100,80,60,100,80,0,1
scenario620,0,0,60,80,60,30,0,0,0,0.6
scenario621,1,20,100,80,0,30,100,20,100,0.6
scenario622,1,0,80,100,80,30,0,0,20,1
scenario623,1,80,60,100,60,0,100,20,100,0.2
scenario624,0,100,80,80,80,30,80,0,20,0.8
scenario625,1,20,100,80,0,30,100,20,100,0.6
scenario626,0,0,100,60,40,-30,80,20,60,0.8
scenario627,0,0,0,100,60,30,20,0,0,0.4
scenario628,0,100,80,80,80,90,80,0,100,0.8
scenario629,1,20,40,100,40,90,20,0,100,0.6
scenario630,0,100,80,80,80,30,40,0,20,0.8
scenario631,0,80,80,100,60,30,80,0,20,0.2
scenario632,0,20,100,80,0,90,40,40,0,0.4
scenario633,0,80,80,100,20,-90,100,0,40,1
scenario634,1,0,80,60,20,-30,0,80,60,1
scenario635,0,100,60,60,0,30,20,20,40,0.4
scenario636,1,0,80,60,60,0,0,0,0,0.8
scenario637,1,0,80,60,60,0,0,0,0,0.8
scenario638,1,0,80,0,0,60,100,80,100,1
scenario639,1,0,100,100,20,60,80,20,100,0.6
scenario640,0,80,100,60,0,-30,40,40,0,0.6
scenario641,0,0,0,100,40,60,0,0,0,0.4
scenario642,1,0,80,100,40,-30,20,20,20,0.8
scenario643,0,20,80,40,40,-30,20,20,80,0.8
scenario644,0,100,80,100,40,-60,80,80,0,1
scenario645,0,60,60,100,0,-60,100,60,0,0.2
scenario646,1,20,100,60,60,0,80,40,80,0.6
scenario647,0,40,60,100,60,30,60,0,0,0.2
scenario648,0,80,80,100,60,0,60,0,20,0.2
