Row,timeofday,cloudiness,windintensity,precipitation,precipitationdeposits,wetness,roadfriction,fogdensity,fogdistance,startego,goalego,startother,goalother
scenario410,-90,20,40,0,0,0,0.8,0,100,2,1,0,1
scenario411,-90,20,40,0,0,0,0.8,0,100,2,0,1,0
scenario412,-90,20,80,0,0,0,0.8,0,100,1,2,0,2
scenario413,-90,20,40,0,0,0,0.8,0,100,0,1,2,1
scenario414,-90,20,40,0,0,0,0.8,0,100,1,2,2,0
scenario415,-90,20,40,0,0,0,0.8,0,100,1,2,0,1
scenario416,-90,20,40,0,0,0,0.8,0,100,0,1,2,0
scenario417,-90,20,40,0,0,0,0.8,0,100,1,0,2,0
scenario418,-90,20,40,0,0,0,0.8,0,100,0,1,1,2
scenario419,-90,20,40,0,0,0,0.8,0,100,2,0,0,1
scenario420,-90,20,80,0,0,0,0.8,0,100,2,0,1,2
scenario421,-90,20,40,0,0,0,0.8,0,100,0,2,1,2
scenario422,-90,20,80,0,0,0,0.8,0,100,2,1,0,1
scenario423,-90,20,40,0,0,0,0.8,0,100,2,0,1,0
scenario424,-90,20,40,0,0,0,0.8,0,100,1,2,0,2
scenario425,-90,20,40,0,0,0,0.8,0,100,0,1,2,1
scenario426,-90,20,40,0,0,0,0.8,0,100,1,2,2,0
scenario427,-90,20,40,0,0,0,0.8,0,100,1,2,0,1
scenario428,-90,20,40,0,0,0,0.8,0,100,0,1,2,0
scenario429,-90,20,40,0,0,0,0.8,0,100,1,0,2,0
scenario430,-90,20,60,0,0,0,0.8,0,100,0,1,1,2
scenario431,-90,20,40,0,0,0,0.8,0,100,2,0,0,1
scenario432,-90,20,60,0,0,0,0.8,0,100,2,0,1,2
scenario433,-90,20,40,0,0,0,0.8,0,100,0,2,1,2
scenario434,-90,20,40,0,0,0,0.8,0,100,2,1,0,1
scenario435,-90,20,60,0,0,0,0.8,0,100,2,0,1,0
scenario436,-90,20,40,0,0,0,0.8,0,100,1,2,0,2
scenario437,-90,20,40,0,0,0,0.8,0,100,0,1,2,1
scenario438,-90,20,40,0,0,0,0.8,0,100,1,2,2,0
scenario439,-90,20,80,0,0,0,0.8,0,100,1,2,0,1
scenario440,-90,20,40,0,0,0,0.8,0,100,0,1,2,0
scenario441,-90,20,60,0,0,0,0.8,0,100,1,0,2,0
scenario442,-90,20,40,0,0,0,0.8,0,100,0,1,1,2
scenario443,-90,20,80,0,0,0,0.8,0,100,2,0,0,1
scenario444,-90,20,60,0,0,0,0.8,0,100,2,0,1,2
scenario445,-90,20,60,0,0,0,0.8,0,100,0,2,1,2
scenario446,-90,20,60,0,0,0,0.8,0,100,2,1,0,1
scenario447,-90,20,40,0,0,0,0.8,0,100,2,0,1,0
scenario448,-90,20,40,0,0,0,0.8,0,100,1,2,0,2
scenario449,-90,20,40,0,0,0,0.8,0,100,0,1,2,1
scenario450,-90,20,40,0,0,0,0.8,0,100,1,2,2,0
scenario451,-90,20,40,0,0,0,0.8,0,100,1,2,0,1
scenario452,-90,20,40,0,0,0,0.8,0,100,0,1,2,0
scenario453,-90,20,60,0,0,0,0.8,0,100,1,0,2,0
scenario454,-90,20,60,0,0,0,0.8,0,100,0,1,1,2
scenario455,-90,20,60,0,0,0,0.8,0,100,2,0,0,1
scenario456,-90,20,40,0,0,0,0.8,0,100,2,0,1,2
scenario457,-90,20,40,0,0,0,0.8,0,100,0,2,1,2
scenario458,-90,20,40,0,0,0,0.8,0,100,2,1,0,1
scenario459,-90,20,80,0,0,0,0.8,0,100,2,0,1,0
scenario460,-90,20,80,0,0,0,0.8,0,100,1,2,0,2
scenario461,-90,20,40,0,0,0,0.8,0,100,0,1,2,1
scenario462,-90,20,60,0,0,0,0.8,0,100,1,2,2,0
scenario463,-90,20,80,0,0,0,0.8,0,100,1,2,0,1
scenario464,-90,20,40,0,0,0,0.8,0,100,0,1,2,0
scenario465,-90,20,40,0,0,0,0.8,0,100,1,0,2,0
scenario466,-90,20,40,0,0,0,0.8,0,100,0,1,1,2
scenario467,-90,20,40,0,0,0,0.8,0,100,2,0,0,1
scenario468,-90,20,40,0,0,0,0.8,0,100,2,0,1,2
scenario469,-90,20,40,0,0,0,0.8,0,100,0,2,1,2
scenario470,-90,20,40,0,0,0,0.8,0,100,2,1,0,1
scenario471,-90,20,40,0,0,0,0.8,0,100,2,0,1,0
scenario472,-90,20,40,0,0,0,0.8,0,100,1,2,0,2
scenario473,-90,20,40,0,0,0,0.8,0,100,0,1,2,1
scenario474,-90,20,40,0,0,0,0.8,0,100,1,2,2,0
scenario475,-90,20,60,0,0,0,0.8,0,100,1,2,0,1
scenario476,-90,20,40,0,0,0,0.8,0,100,0,1,2,0
scenario477,-90,20,60,0,0,0,0.8,0,100,1,0,2,0
scenario478,-90,20,40,0,0,0,0.8,0,100,0,1,1,2
scenario479,-90,20,40,0,0,0,0.8,0,100,2,0,0,1
scenario480,-90,20,40,0,0,0,0.8,0,100,2,0,1,2
scenario481,-90,20,60,0,0,0,0.8,0,100,0,2,1,2
scenario482,-90,20,60,0,0,0,0.8,0,100,2,1,0,1
scenario483,-90,20,80,0,0,0,0.8,0,100,2,0,1,0
scenario484,-90,20,60,0,0,0,0.8,0,100,1,2,0,2
scenario485,-90,20,40,0,0,0,0.8,0,100,0,1,2,1
scenario486,-90,20,40,0,0,0,0.8,0,100,1,2,2,0
scenario487,-90,20,60,0,0,0,0.8,0,100,1,2,0,1
scenario488,-90,20,40,0,0,0,0.8,0,100,0,1,2,0
scenario489,-90,20,80,0,0,0,0.8,0,100,1,0,2,0
scenario490,-90,20,80,0,0,0,0.8,0,100,0,1,1,2
scenario491,-90,20,60,0,0,0,0.8,0,100,2,0,0,1
scenario492,-90,20,40,0,0,0,0.8,0,100,2,0,1,2
scenario493,-90,20,40,0,0,0,0.8,0,100,0,2,1,2
scenario494,-90,20,40,0,0,0,0.8,0,100,2,1,0,1
scenario495,-90,20,40,0,0,0,0.8,0,100,2,0,1,0
scenario496,-90,20,40,0,0,0,0.8,0,100,1,2,0,2
scenario497,-90,20,80,0,0,0,0.8,0,100,0,1,2,1
scenario498,-90,20,40,0,0,0,0.8,0,100,1,2,2,0
scenario499,-90,20,80,0,0,0,0.8,0,100,1,2,0,1
scenario500,-90,20,80,0,0,0,0.8,0,100,0,1,2,0
scenario501,-90,20,40,0,0,0,0.8,0,100,1,0,2,0
scenario502,-90,20,60,0,0,0,0.8,0,100,0,1,1,2
scenario503,-90,20,80,0,0,0,0.8,0,100,2,0,0,1
scenario504,-90,20,40,0,0,0,0.8,0,100,2,0,1,2
scenario505,-90,20,40,0,0,0,0.8,0,100,0,2,1,2
scenario506,-90,20,80,0,0,0,0.8,0,100,2,1,0,1
scenario507,-90,20,40,0,0,0,0.8,0,100,2,0,1,0
scenario508,-90,20,60,0,0,0,0.8,0,100,1,2,0,2
scenario509,-90,20,80,0,0,0,0.8,0,100,0,1,2,1
scenario510,-90,20,40,0,0,0,0.8,0,100,1,2,2,0
scenario511,-90,20,40,0,0,0,0.8,0,100,1,2,0,1
scenario512,-90,20,40,0,0,0,0.8,0,100,0,1,2,0
scenario513,-90,20,40,0,0,0,0.8,0,100,1,0,2,0
scenario514,-90,20,80,0,0,0,0.8,0,100,0,1,1,2
scenario515,-90,20,40,0,0,0,0.8,0,100,2,0,0,1
scenario516,-90,20,40,0,0,0,0.8,0,100,2,0,1,2
scenario517,-90,20,40,0,0,0,0.8,0,100,0,2,1,2
scenario518,-90,20,40,0,0,0,0.8,0,100,2,1,0,1
scenario519,-90,20,40,0,0,0,0.8,0,100,2,0,1,0
scenario520,-90,20,40,0,0,0,0.8,0,100,1,2,0,2
scenario521,-90,20,80,0,0,0,0.8,0,100,0,1,2,1
scenario522,-90,20,40,0,0,0,0.8,0,100,1,2,2,0
scenario523,-90,20,40,0,0,0,0.8,0,100,1,2,0,1
scenario524,-90,20,80,0,0,0,0.8,0,100,0,1,2,0
scenario525,-90,20,40,0,0,0,0.8,0,100,1,0,2,0
scenario526,-90,20,60,0,0,0,0.8,0,100,0,1,1,2
scenario527,-90,20,80,0,0,0,0.8,0,100,2,0,0,1
scenario528,-90,20,40,0,0,0,0.8,0,100,2,0,1,2
scenario529,-90,20,40,0,0,0,0.8,0,100,0,2,1,2
scenario530,-90,20,40,0,0,0,0.8,0,100,2,1,0,1
scenario531,-90,20,40,0,0,0,0.8,0,100,2,0,1,0
scenario532,-90,20,40,0,0,0,0.8,0,100,1,2,0,2
scenario533,-90,20,40,0,0,0,0.8,0,100,0,1,2,1
scenario534,-90,20,40,0,0,0,0.8,0,100,1,2,2,0
scenario535,-90,20,60,0,0,0,0.8,0,100,1,2,0,1
scenario536,-90,20,40,0,0,0,0.8,0,100,0,1,2,0
scenario537,-90,20,40,0,0,0,0.8,0,100,1,0,2,0
scenario538,-90,20,40,0,0,0,0.8,0,100,0,1,1,2
scenario539,-90,20,80,0,0,0,0.8,0,100,2,0,0,1
scenario540,-90,20,40,0,0,0,0.8,0,100,2,0,1,2
scenario541,-90,20,80,0,0,0,0.8,0,100,0,2,1,2
scenario542,-90,20,80,0,0,0,0.8,0,100,2,1,0,1
scenario543,-90,20,40,0,0,0,0.8,0,100,2,0,1,0
scenario544,-90,20,80,0,0,0,0.8,0,100,1,2,0,2
scenario545,-90,20,40,0,0,0,0.8,0,100,0,1,2,1
scenario546,-90,20,60,0,0,0,0.8,0,100,1,2,2,0
scenario547,-90,20,40,0,0,0,0.8,0,100,1,2,0,1
scenario548,-90,20,60,0,0,0,0.8,0,100,0,1,2,0
scenario549,-90,20,40,0,0,0,0.8,0,100,1,0,2,0
scenario550,-90,20,40,0,0,0,0.8,0,100,0,1,1,2
scenario551,-90,20,40,0,0,0,0.8,0,100,2,0,0,1
scenario552,-90,20,40,0,0,0,0.8,0,100,2,0,1,2
scenario553,-90,20,40,0,0,0,0.8,0,100,0,2,1,2
scenario554,-90,20,40,0,0,0,0.8,0,100,2,1,0,1
scenario555,-90,20,40,0,0,0,0.8,0,100,2,0,1,0
scenario556,-90,20,40,0,0,0,0.8,0,100,1,2,0,2
scenario557,-90,20,60,0,0,0,0.8,0,100,0,1,2,1
scenario558,-90,20,40,0,0,0,0.8,0,100,1,2,2,0
scenario559,-90,20,80,0,0,0,0.8,0,100,1,2,0,1
scenario560,-90,20,80,0,0,0,0.8,0,100,0,1,2,0
scenario561,-90,20,40,0,0,0,0.8,0,100,1,0,2,0
scenario562,-90,20,80,0,0,0,0.8,0,100,0,1,1,2
scenario563,-90,20,40,0,0,0,0.8,0,100,2,0,0,1
scenario564,-90,20,40,0,0,0,0.8,0,100,2,0,1,2
scenario565,-90,20,40,0,0,0,0.8,0,100,0,2,1,2
scenario566,-90,20,40,0,0,0,0.8,0,100,2,1,0,1
scenario567,-90,20,60,0,0,0,0.8,0,100,2,0,1,0
scenario568,-90,20,40,0,0,0,0.8,0,100,1,2,0,2
scenario569,-90,20,40,0,0,0,0.8,0,100,0,1,2,1
scenario570,-90,20,80,0,0,0,0.8,0,100,1,2,2,0
scenario571,-90,20,80,0,0,0,0.8,0,100,1,2,0,1
scenario572,-90,20,40,0,0,0,0.8,0,100,0,1,2,0
scenario573,-90,20,60,0,0,0,0.8,0,100,1,0,2,0
scenario574,-90,20,80,0,0,0,0.8,0,100,0,1,1,2
scenario575,-90,20,40,0,0,0,0.8,0,100,2,0,0,1
scenario576,-90,20,40,0,0,0,0.8,0,100,2,0,1,2
scenario577,-90,20,80,0,0,0,0.8,0,100,0,2,1,2
scenario578,-90,20,40,0,0,0,0.8,0,100,2,1,0,1
scenario579,-90,20,80,0,0,0,0.8,0,100,2,0,1,0
scenario580,-90,20,60,0,0,0,0.8,0,100,1,2,0,2
scenario581,-90,20,80,0,0,0,0.8,0,100,0,1,2,1
scenario582,-90,20,60,0,0,0,0.8,0,100,1,2,2,0
scenario583,-90,20,40,0,0,0,0.8,0,100,1,2,0,1
scenario584,-90,20,40,0,0,0,0.8,0,100,0,1,2,0
scenario585,-90,20,80,0,0,0,0.8,0,100,1,0,2,0
scenario586,-90,20,60,0,0,0,0.8,0,100,0,1,1,2
scenario587,-90,20,80,0,0,0,0.8,0,100,2,0,0,1
scenario588,-90,20,40,0,0,0,0.8,0,100,2,0,1,2
scenario589,-90,20,40,0,0,0,0.8,0,100,0,2,1,2
scenario590,-90,20,60,0,0,0,0.8,0,100,2,1,0,1
scenario591,-90,20,80,0,0,0,0.8,0,100,2,0,1,0
scenario592,-90,20,40,0,0,0,0.8,0,100,1,2,0,2
scenario593,-90,20,40,0,0,0,0.8,0,100,0,1,2,1
scenario594,-90,20,60,0,0,0,0.8,0,100,1,2,2,0
scenario595,-90,20,80,0,0,0,0.8,0,100,1,2,0,1
scenario596,-90,20,60,0,0,0,0.8,0,100,0,1,2,0
scenario597,-90,20,80,0,0,0,0.8,0,100,1,0,2,0
scenario598,-90,20,40,0,0,0,0.8,0,100,0,1,1,2
scenario599,-90,20,60,0,0,0,0.8,0,100,2,0,0,1
scenario600,-90,20,60,0,0,0,0.8,0,100,2,0,1,2
scenario601,-90,20,40,0,0,0,0.8,0,100,0,2,1,2
scenario602,-90,20,60,0,0,0,0.8,0,100,2,1,0,1
scenario603,-90,20,40,0,0,0,0.8,0,100,2,0,1,0
scenario604,-90,20,40,0,0,0,0.8,0,100,1,2,0,2
scenario605,-90,20,80,0,0,0,0.8,0,100,0,1,2,1
scenario606,-90,20,80,0,0,0,0.8,0,100,1,2,2,0
scenario607,-90,20,40,0,0,0,0.8,0,100,1,2,0,1
scenario608,-90,20,40,0,0,0,0.8,0,100,0,1,2,0
scenario609,-90,20,40,0,0,0,0.8,0,100,1,0,2,0
scenario610,-90,20,40,0,0,0,0.8,0,100,0,1,1,2
scenario611,-90,20,80,0,0,0,0.8,0,100,2,0,0,1
scenario612,-90,20,40,0,0,0,0.8,0,100,2,0,1,2
scenario613,-90,20,80,0,0,0,0.8,0,100,0,2,1,2
scenario614,-90,20,40,0,0,0,0.8,0,100,2,1,0,1
scenario615,-90,20,60,0,0,0,0.8,0,100,2,0,1,0
scenario616,-90,20,80,0,0,0,0.8,0,100,1,2,0,2
scenario617,-90,20,40,0,0,0,0.8,0,100,0,1,2,1
scenario618,-90,20,40,0,0,0,0.8,0,100,1,2,2,0
scenario619,-90,20,40,0,0,0,0.8,0,100,1,2,0,1
scenario620,-90,20,40,0,0,0,0.8,0,100,0,1,2,0
scenario621,-90,20,40,0,0,0,0.8,0,100,1,0,2,0
scenario622,-90,20,40,0,0,0,0.8,0,100,0,1,1,2
scenario623,-90,20,40,0,0,0,0.8,0,100,2,0,0,1
scenario624,-90,20,40,0,0,0,0.8,0,100,2,0,1,2
scenario625,-90,20,40,0,0,0,0.8,0,100,0,2,1,2
scenario626,-90,20,60,0,0,0,0.8,0,100,2,1,0,1
scenario627,-90,20,80,0,0,0,0.8,0,100,2,0,1,0
scenario628,-90,20,80,0,0,0,0.8,0,100,1,2,0,2
scenario629,-90,20,40,0,0,0,0.8,0,100,0,1,2,1
scenario630,-90,20,40,0,0,0,0.8,0,100,1,2,2,0
scenario631,-90,20,40,0,0,0,0.8,0,100,1,2,0,1
scenario632,-90,20,40,0,0,0,0.8,0,100,0,1,2,0
scenario633,-90,20,40,0,0,0,0.8,0,100,1,0,2,0
scenario634,-90,20,80,0,0,0,0.8,0,100,0,1,1,2
scenario635,-90,20,60,0,0,0,0.8,0,100,2,0,0,1
scenario636,-90,20,40,0,0,0,0.8,0,100,2,0,1,2
scenario637,-90,20,40,0,0,0,0.8,0,100,0,2,1,2
scenario638,-90,20,60,0,0,0,0.8,0,100,2,1,0,1
scenario639,-90,20,40,0,0,0,0.8,0,100,2,0,1,0
scenario640,-90,20,80,0,0,0,0.8,0,100,1,2,0,2
scenario641,-90,20,40,0,0,0,0.8,0,100,0,1,2,1
scenario642,-90,20,40,0,0,0,0.8,0,100,1,2,2,0
scenario643,-90,20,80,0,0,0,0.8,0,100,1,2,0,1
scenario644,-90,20,40,0,0,0,0.8,0,100,0,1,2,0
scenario645,-90,20,80,0,0,0,0.8,0,100,1,0,2,0
scenario646,-90,20,40,0,0,0,0.8,0,100,0,1,1,2
scenario647,-90,20,80,0,0,0,0.8,0,100,2,0,0,1
scenario648,-90,20,80,0,0,0,0.8,0,100,2,0,1,2
