Row,direction,cloudiness,precipitation,precipitationdeposits,windintensity,timeofday,fogdensity,fogdistance,wetness,roadfriction
scenario513,1,40,20,100,60,90,60,60,60,0.2
scenario514,0,40,40,20,40,0,100,20,20,0.8
scenario515,1,40,80,60,100,30,20,60,40,0.8
scenario516,1,80,80,40,100,60,60,20,80,0.2
scenario517,0,100,40,100,80,60,100,0,40,0.1
scenario518,0,20,100,80,0,-60,0,100,100,0.2
scenario519,1,60,0,60,80,0,100,100,0,1
scenario520,1,20,20,60,60,0,20,60,80,0.8
scenario521,1,60,40,40,100,60,0,40,100,0.1
scenario522,1,80,20,100,0,-30,60,0,20,0.1
scenario523,0,0,80,40,0,-90,0,60,40,0.6
scenario524,1,0,0,0,100,-30,20,80,20,0.1
scenario525,1,20,80,80,40,0,60,40,20,0.1
scenario526,1,40,100,60,60,90,0,20,20,0.1
scenario527,0,60,100,60,40,-90,100,100,40,0.6
scenario528,1,40,100,40,100,-30,80,60,100,1
scenario529,0,80,0,20,20,-60,60,60,100,0.2
scenario530,1,60,100,40,80,30,20,20,20,0.8
scenario531,1,80,40,0,80,90,20,100,80,1
scenario532,1,0,80,0,40,60,80,20,80,0.8
scenario533,0,20,0,100,0,30,0,60,60,0.6
scenario534,1,80,80,100,80,0,40,100,0,0.6
scenario535,1,20,100,80,80,90,80,0,80,0.4
scenario536,0,100,80,60,40,90,100,40,100,1
scenario537,0,80,0,20,100,-30,80,0,60,0.1
scenario538,1,100,60,0,20,0,0,40,20,1
scenario539,1,60,40,100,80,-90,40,60,0,1
scenario540,1,100,100,100,60,30,100,60,40,0.2
scenario541,1,100,100,100,80,-30,0,60,20,1
scenario542,1,80,20,20,20,-30,60,0,100,0.8
scenario543,1,40,100,80,100,-90,0,80,20,0.8
scenario544,1,20,60,0,80,-30,20,60,60,0.6
scenario545,0,40,100,60,40,-30,80,60,100,0.2
scenario546,0,20,0,0,100,-60,20,0,80,0.6
scenario547,0,40,20,100,0,30,0,20,0,0.1
scenario548,1,80,60,40,40,-60,100,40,100,0.4
scenario549,0,100,40,0,40,90,40,80,0,0.2
scenario550,0,100,60,80,60,0,100,0,80,0.2
scenario551,0,0,40,80,80,60,20,0,80,0.1
scenario552,0,20,40,0,60,-60,60,80,100,0.1
scenario553,1,0,40,60,60,-90,20,40,80,0.6
scenario554,0,0,20,20,60,-60,20,80,60,0.1
scenario555,1,60,80,20,0,-90,40,100,80,1
scenario556,0,60,80,40,60,-30,40,0,40,1
scenario557,0,80,80,80,20,60,80,100,40,0.8
scenario558,0,60,20,40,40,60,0,20,20,0.6
scenario559,0,0,80,60,40,0,20,20,20,0.4
scenario560,1,80,20,20,100,0,20,20,60,1
scenario561,1,20,0,40,0,30,20,100,80,0.8
scenario562,0,40,80,20,80,-30,40,60,20,0.2
scenario563,1,0,100,40,0,60,60,60,0,0.6
scenario564,0,60,100,100,80,-90,20,60,20,1
scenario565,1,20,80,20,40,90,60,80,0,0.2
scenario566,0,60,40,20,100,-90,20,20,20,0.8
scenario567,0,40,100,60,20,-30,0,60,100,0.4
scenario568,1,100,60,0,20,30,60,60,0,0.4
scenario569,1,100,0,60,60,30,60,80,60,0.8
scenario570,1,100,100,60,20,30,80,40,100,0.8
scenario571,1,20,100,20,60,0,0,60,80,1
scenario572,0,80,40,60,60,60,0,60,0,0.2
scenario573,0,0,40,60,20,0,80,20,100,0.8
scenario574,0,100,20,20,20,30,0,40,20,1
scenario575,1,100,60,20,100,60,0,40,20,0.8
scenario576,0,100,40,80,0,30,60,0,100,0.6
scenario577,1,40,0,0,60,90,40,100,100,0.6
scenario578,1,100,60,100,0,-90,20,40,0,0.1
scenario579,1,100,80,100,20,90,60,80,80,0.8
scenario580,1,60,0,100,40,90,0,40,60,0.4
scenario581,0,0,80,80,80,0,40,40,60,1
scenario582,1,60,80,100,40,0,0,80,60,0.6
scenario583,1,80,40,0,40,30,0,60,80,1
scenario584,0,80,20,20,20,-30,20,20,80,0.1
scenario585,1,60,60,100,80,60,40,80,100,0.8
scenario586,1,0,60,100,20,-60,100,80,0,0.2
scenario587,1,40,80,100,0,30,80,80,100,0.1
scenario588,0,80,80,40,0,-90,0,100,80,0.8
scenario589,0,0,40,40,100,-60,100,100,0,0.4
scenario590,1,0,40,40,20,60,20,20,100,0.6
scenario591,0,40,0,80,0,90,0,100,80,0.6
scenario592,0,60,40,0,40,0,20,0,100,0.4
scenario593,0,100,100,80,60,0,60,20,40,0.6
scenario594,0,100,80,40,100,-90,0,100,20,1
scenario595,1,100,80,0,20,-90,0,20,100,0.2
scenario596,0,60,20,40,0,60,0,0,40,0.8
scenario597,1,0,100,20,20,60,0,0,100,0.1
scenario598,0,60,40,80,80,-30,0,0,20,1
scenario599,0,100,60,80,80,30,40,0,80,0.6
scenario600,0,20,60,40,80,-30,100,100,40,0.8
scenario601,0,100,100,80,40,30,100,20,20,0.4
scenario602,1,40,40,60,0,60,80,100,100,0.8
scenario603,0,80,60,60,60,30,100,20,80,1
scenario604,0,80,60,80,40,-90,60,100,40,1
scenario605,1,60,40,40,80,90,20,60,0,0.1
scenario606,0,80,20,100,60,-60,40,0,0,0.4
scenario607,0,20,100,80,20,60,60,40,20,0.4
scenario608,0,20,0,20,40,-30,100,80,0,0.6
scenario609,0,60,60,0,40,-60,100,40,100,1
scenario610,0,60,0,40,100,-60,0,40,40,0.6
scenario611,0,80,100,100,40,90,80,60,80,0.8
scenario612,0,20,100,100,100,-30,20,40,20,0.1
scenario613,0,20,80,40,60,-90,80,40,0,1
scenario614,1,0,60,60,40,-30,20,0,0,0.6
scenario615,1,80,100,20,60,-30,40,60,0,1
scenario616,0,0,100,80,0,90,40,0,80,0.6
scenario617,1,100,40,0,20,-90,20,60,0,0.6
scenario618,0,60,20,100,40,60,40,100,60,0.1
scenario619,0,40,0,0,60,0,20,20,20,0.8
scenario620,1,20,80,80,0,-30,0,20,20,0.2
scenario621,0,40,60,80,100,30,80,100,80,0.6
scenario622,1,80,0,80,80,-60,20,0,80,0.8
scenario623,1,0,60,80,0,0,40,20,40,1
scenario624,1,40,40,80,20,90,100,20,40,0.6
scenario625,0,100,20,100,20,-60,0,80,20,0.2
scenario626,0,0,100,80,0,60,100,60,80,0.6
scenario627,0,0,20,100,40,-60,0,80,20,0.1
scenario628,0,20,20,60,60,90,20,100,60,0.6
scenario629,0,0,0,100,100,-60,80,100,100,0.2
scenario630,1,20,80,0,80,30,60,20,100,1
scenario631,1,80,100,80,20,-30,100,100,40,0.4
scenario632,1,20,0,60,60,-90,100,80,20,0.6
scenario633,0,0,0,0,60,60,0,0,40,0.6
scenario634,1,80,100,40,20,-60,40,20,100,0.2
scenario635,1,60,100,0,20,60,40,100,100,0.1
scenario636,1,40,0,40,0,30,80,40,60,1
scenario637,0,40,0,60,0,-60,100,100,0,1
scenario638,1,60,0,0,100,60,60,40,80,0.1
scenario639,0,80,80,20,100,-90,40,20,40,1
scenario640,1,60,60,80,100,0,80,40,100,0.6
scenario641,0,60,80,100,0,30,40,40,100,1
scenario642,0,100,80,0,100,-30,40,40,60,0.8
scenario643,1,80,40,0,40,90,60,80,60,0.1
scenario644,0,100,0,100,20,0,20,80,80,1
scenario645,0,0,60,100,80,-30,0,0,20,0.2
scenario646,0,40,40,100,100,90,60,60,40,0.8
scenario647,0,60,40,60,60,90,60,20,0,0.1
scenario648,0,40,100,0,60,60,20,100,40,0.4
