instances,feature_direction,feature_cloudiness,feature_precipitation,feature_precipitationdeposits,feature_windintensity,feature_timeofday,feature_fogdensity,feature_fogdistance,feature_wetness,feature_roadfriction,collision,min_ttc,algo_safety
scenario346,0,20,100,20,80,30,40,0,20,0.0,0,1.24993164622653,0
scenario347,0,20,100,40,80,30,40,0,20,0.4,0,1.215881390050055,0
scenario348,0,20,100,20,80,60,40,0,20,0.4,0,1.2051757555594018,0
scenario349,0,20,100,20,80,90,40,0,20,0.4,0,1.2261091926418946,0
scenario350,0,100,100,20,80,30,0,0,20,0.4,0,1.1152939079707198,0
scenario351,0,0,100,20,40,30,80,0,20,0.4,0,1.2417664785121534,0
scenario352,0,0,100,20,80,30,40,60,20,0.8,0,1.2037969462369928,0
scenario353,0,0,100,20,40,30,40,0,80,0.4,0,1.1812905098280777,0
scenario354,0,0,100,20,80,0,40,40,20,0.4,0,1.1360867560914036,0
scenario355,0,80,100,20,40,30,40,0,20,0.4,0,1.0975119717997457,0
scenario356,0,0,100,20,80,-30,40,40,20,0.4,0,1.110229812248642,0
scenario357,0,0,100,20,80,30,0,60,20,0.4,0,1.1632075641767043,0
scenario358,0,0,100,20,80,0,60,0,20,0.4,0,1.0294728353414662,0
scenario359,0,0,100,20,80,-30,60,0,20,0.4,0,1.26091389436803,0
scenario360,0,0,100,20,40,30,40,0,40,0.4,0,1.1855117678782938,0
scenario361,0,0,100,20,80,30,80,40,20,0.4,0,1.2473027293809265,0
scenario362,0,40,100,20,80,30,40,0,20,0.8,0,1.2235432435787892,0
scenario363,0,0,100,20,80,30,40,40,80,0.4,0,1.2040368972912063,0
scenario364,0,0,60,20,80,0,40,0,20,0.4,0,1.0894085115573997,0
scenario365,0,80,100,20,80,30,40,40,20,0.4,0,1.201280469783316,0
scenario366,0,40,100,20,80,30,40,100,20,0.4,0,1.2039939102134456,0
scenario367,0,0,60,20,80,-30,40,0,20,0.4,0,1.073088089650322,0
scenario368,0,0,100,20,80,30,60,0,80,0.4,0,1.1008079832601243,0
scenario369,0,40,100,20,80,30,0,0,20,0.4,0,1.1513195367299318,0
scenario370,0,0,100,20,60,30,40,40,20,0.4,0,1.174912805431403,0
scenario371,0,80,100,20,80,30,60,0,20,0.4,0,1.2168735221914668,0
scenario372,0,0,100,20,80,0,40,0,20,0.2,0,1.0870424996230006,0
scenario373,0,0,100,20,80,-30,40,0,20,0.2,0,1.196295882890171,0
scenario374,0,0,100,20,60,30,60,0,20,0.4,0,1.205155877413148,0
scenario375,1,0,100,20,80,0,40,0,20,0.4,0,0.9429769782353814,0
scenario376,0,0,100,20,80,0,40,0,60,0.4,0,1.0770246009962765,0
scenario377,0,0,100,20,80,30,40,40,40,0.4,0,1.2083097303457426,0
scenario378,1,0,100,20,80,-30,40,0,20,0.4,0,0.8914499487121669,0
scenario379,0,0,100,20,80,-30,40,0,60,0.4,0,1.1465540185853766,0
scenario380,0,0,60,20,80,30,80,0,20,0.4,0,1.1608849047843564,0
scenario381,0,0,100,20,80,0,40,80,20,0.4,0,1.0997476509472108,0
scenario382,0,0,60,20,80,30,40,0,80,0.4,0,1.0973991629986373,0
scenario383,0,0,100,20,80,-30,40,80,20,0.4,0,1.1014417016886788,0
scenario384,0,0,100,20,80,30,60,0,40,0.4,0,1.1930979547418386,0
scenario385,0,80,60,20,80,30,40,0,20,0.4,0,1.13194988981796,0
scenario386,0,0,80,20,0,30,40,0,20,0.4,0,1.233190175652099,0
scenario387,0,0,80,20,80,30,40,0,20,0.0,0,1.199792720559514,0
scenario388,0,0,80,40,80,30,40,0,20,0.4,0,1.107153123914565,0
scenario389,0,0,80,20,80,60,40,0,20,0.4,0,1.127303670024454,0
scenario390,0,0,80,20,80,90,40,0,20,0.4,0,1.234055086924565,0
scenario391,0,0,100,60,80,0,40,0,20,0.4,0,1.0682511738888942,0
scenario392,0,0,100,20,80,0,20,0,20,0.4,0,1.087208636191909,0
scenario393,0,0,100,20,80,30,80,0,20,0.2,0,1.1077467129221863,0
scenario394,0,0,100,60,80,-30,40,0,20,0.4,0,1.1194406714852032,0
scenario395,0,0,100,20,80,-30,20,0,20,0.4,0,0.9054846255598876,0
scenario396,0,0,60,20,60,30,40,0,20,0.4,0,1.210704714895033,0
scenario397,0,0,100,20,80,30,40,0,80,0.2,0,1.239553503315595,0
scenario398,0,0,40,20,80,0,40,0,20,0.4,0,1.1336308861004416,0
scenario399,1,0,100,20,80,30,80,0,20,0.4,0,1.0169444471659128,0
scenario400,0,0,100,20,80,30,80,0,60,0.4,0,1.141736010033097,0
scenario401,0,0,100,20,40,30,40,0,20,0.8,0,1.1535562579560874,0
scenario402,0,0,100,20,80,0,40,0,20,1.0,0,1.026873932420853,0
scenario403,0,80,100,20,80,30,40,0,20,0.2,0,1.2198170481655974,0
scenario404,0,0,40,20,80,-30,40,0,20,0.4,0,268.1594027354987,0
scenario405,1,0,100,20,80,30,40,0,80,0.4,0,0.7319700176448145,0
scenario406,0,0,20,20,80,0,40,0,20,0.4,0,1.0492563343957202,0
scenario407,0,0,100,20,80,-30,40,0,20,1.0,0,4.194428683161443,0
scenario408,0,0,100,20,80,30,80,80,20,0.4,0,1.1543857658176029,0
scenario409,0,0,20,20,80,-30,40,0,20,0.4,0,1.1559235144875957,0
scenario410,1,80,100,20,80,30,40,0,20,0.4,0,0.9807242193592584,0
scenario411,0,80,100,20,80,30,40,0,60,0.4,0,1.1638803077967967,0
scenario412,0,0,60,20,80,30,40,0,40,0.4,0,1.2081368045922218,0
scenario413,0,0,100,20,60,30,40,0,20,0.2,0,1.25151164749701,0
scenario414,0,0,100,20,80,30,40,80,80,0.4,0,1.2110875104150869,0
scenario415,0,0,100,20,40,30,40,100,20,0.4,0,1.1890570241958731,0
scenario416,0,0,100,20,40,30,0,0,20,0.4,0,1.1206879480020024,0
scenario417,0,0,100,100,80,0,40,0,20,0.4,0,1.0628919794846048,0
scenario418,0,80,100,20,80,30,40,80,20,0.4,0,1.2886908083138124,0
scenario419,0,0,100,60,80,30,80,0,20,0.4,0,1.2368096974373837,0
scenario420,1,0,100,20,60,30,40,0,20,0.4,0,0.734221514641526,0
scenario421,0,0,100,20,60,30,40,0,60,0.4,0,1.239729546610361,0
scenario422,0,0,100,60,80,30,40,0,80,0.4,0,0.9915651865251146,0
scenario423,0,0,100,20,80,30,20,0,80,0.4,0,1.161570138121542,0
scenario424,0,0,0,80,80,30,40,0,20,0.4,0,1.2167160300474305,0
scenario425,0,0,100,80,0,30,40,0,20,0.4,0,1.208669824148509,0
scenario426,0,0,100,80,80,30,40,0,20,0.0,0,1.1712965754974185,0
scenario427,0,0,100,80,80,60,40,0,20,0.4,0,1.1714786754502693,0
scenario428,0,0,100,80,80,90,40,0,20,0.4,0,1.21421651127519,0
scenario429,0,0,100,100,80,-30,40,0,20,0.4,0,1.153333617278908,0
scenario430,0,0,100,20,60,30,40,80,20,0.4,0,1.2054082699530986,0
scenario431,0,0,100,20,80,30,40,0,40,0.2,0,1.2392159445343252,0
scenario432,0,80,100,60,80,30,40,0,20,0.4,0,1.1210974058698535,0
scenario433,0,80,100,20,80,30,20,0,20,0.4,0,1.2246031377171012,0
scenario434,0,0,40,20,80,30,80,0,20,0.4,0,1.1559229956367638,0
scenario435,0,0,40,20,80,30,40,0,80,0.4,0,1.068246536331265,0
scenario436,0,0,100,20,80,30,80,0,20,1.0,0,1.2575892551009074,0
scenario437,0,0,20,20,80,30,80,0,20,0.4,0,1.181670415547434,0
scenario438,0,0,100,20,80,30,40,0,80,1.0,0,1.1096440792505604,0
scenario439,0,100,0,20,80,30,40,0,20,0.4,0,1.264446383907485,0
scenario440,0,100,100,20,0,30,40,0,20,0.4,0,1.240841618660653,0
scenario441,0,100,100,20,80,30,40,0,20,0.0,0,1.1330302653273023,0
scenario442,0,100,100,40,80,30,40,0,20,0.4,0,1.2030913782401151,0
scenario443,0,100,100,20,80,60,40,0,20,0.4,0,1.181374221008796,0
scenario444,0,100,100,20,80,90,40,0,20,0.4,0,1.209750854764066,0
scenario445,1,0,100,20,80,30,40,0,40,0.4,0,0.99062585580211,0
scenario446,0,0,100,60,60,30,40,0,20,0.4,0,1.1133453547989742,0
scenario447,0,0,100,20,60,30,20,0,20,0.4,0,1.1534074609902951,0
scenario448,0,60,100,20,80,0,40,0,20,0.4,0,1.045469910401879,0
scenario449,0,0,20,20,80,30,40,0,80,0.4,0,1.2690675232299422,0
scenario450,0,80,40,20,80,30,40,0,20,0.4,0,1.2425264100408056,0
scenario451,0,0,100,20,80,30,40,40,20,0.8,0,1.1714198149260844,0
scenario452,0,80,100,20,80,30,40,0,20,1.0,0,1.1777771574716485,0
scenario453,0,0,100,20,80,0,40,0,20,0.6,0,1.0674073291135848,0
scenario454,0,60,100,20,80,-30,40,0,20,0.4,0,1.0869560240795757,0
scenario455,0,0,100,20,80,30,40,80,40,0.4,0,1.1276413379718166,0
scenario456,0,80,20,20,80,30,40,0,20,0.4,0,1.1757939411742098,0
scenario457,0,0,40,20,60,30,40,0,20,0.4,0,1.237722692440561,0
scenario458,0,0,100,20,100,0,40,0,20,0.4,0,1.0727784753602772,0
scenario459,0,0,100,20,80,-30,40,0,20,0.6,0,1.1361059153381237,0
scenario460,0,0,100,100,80,30,80,0,20,0.4,0,1.1872640910225811,0
scenario461,0,0,100,20,60,30,40,0,20,1.0,0,1.1486416081928974,0
scenario462,0,0,100,20,80,30,60,0,20,0.8,0,1.144581348498223,0
scenario463,0,0,100,100,80,30,40,0,80,0.4,0,1.180155684417802,0
scenario464,0,0,100,20,100,-30,40,0,20,0.4,0,1.0895931323270918,0
scenario465,0,0,20,20,60,30,40,0,20,0.4,0,1.2327002860497016,0
scenario466,0,0,100,20,80,30,0,40,20,0.4,0,1.1119479870891913,0
scenario467,0,0,100,60,80,30,40,0,40,0.4,0,1.1160741036460482,0
scenario468,0,0,100,20,80,30,20,0,40,0.4,0,1.003600528375154,0
scenario469,0,80,100,100,80,30,40,0,20,0.4,0,1.2442124181473315,0
scenario470,0,0,100,20,80,30,60,100,20,0.4,0,1.135698302022092,0
scenario471,0,0,40,20,80,30,40,0,40,0.4,0,1.190743625479258,0
scenario472,0,0,100,100,60,30,40,0,20,0.4,0,1.2122812389445372,0
scenario473,0,0,100,20,80,30,40,0,40,1.0,0,1.133950932265819,0
scenario474,0,60,100,20,80,30,80,0,20,0.4,0,1.1138697257984909,0
scenario475,0,0,20,20,80,30,40,0,40,0.4,0,1.2255055054068955,0
scenario476,0,0,0,20,80,30,40,60,20,0.4,0,1.21848754339342,0
scenario477,0,0,100,20,0,30,40,60,20,0.4,0,1.2599956283103522,0
scenario478,0,0,100,40,80,30,40,60,20,0.4,0,1.2061023271174836,0
scenario479,0,0,100,20,80,30,40,60,20,0.0,0,1.2116546268146264,0
scenario480,0,0,100,20,80,60,40,60,20,0.4,0,1.2718819498765088,0
scenario481,0,0,100,20,80,90,40,60,20,0.4,0,1.2654897104867409,0
scenario482,0,60,100,20,80,30,40,0,80,0.4,0,1.2303740749047056,0
scenario483,0,0,100,20,80,30,80,0,20,0.6,0,1.162669281932087,0
scenario484,0,0,100,20,80,30,40,0,80,0.6,0,1.1205816019258608,0
scenario485,0,0,60,20,80,30,40,0,20,0.8,0,1.2633829378946184,0
scenario486,0,0,100,20,100,30,80,0,20,0.4,0,1.1509776197349968,0
scenario487,0,0,100,20,100,30,40,0,80,0.4,0,1.1081682010712512,0
scenario488,0,80,100,20,80,30,40,0,20,0.6,0,1.2402225571205636,0
scenario489,0,0,100,100,80,30,40,0,40,0.4,0,1.1762043332707557,0
scenario490,0,60,100,20,60,30,40,0,20,0.4,0,1.2262253021605551,0
scenario491,0,80,100,20,100,30,40,0,20,0.4,0,1.191195613329277,0
scenario492,0,0,60,20,80,30,40,100,20,0.4,0,1.0715213130097418,0
scenario493,0,0,60,20,80,30,0,0,20,0.4,0,1.1559667466409846,0
scenario494,0,0,100,20,60,30,40,0,20,0.6,0,1.2390042553160676,0
scenario495,1,0,100,20,80,30,40,0,20,0.8,0,0.8387117512466872,0
scenario496,0,0,100,20,80,30,40,0,60,0.8,0,1.2131872052961945,0
scenario497,0,60,100,20,80,30,40,0,40,0.4,0,1.2644383251082152,0
scenario498,0,0,100,20,80,30,40,100,20,0.2,0,1.1975504578934224,0
scenario499,0,40,0,20,80,30,40,0,20,0.4,0,1.2322896599463924,0
scenario500,0,40,100,20,0,30,40,0,20,0.4,0,1.1404421797743798,0
scenario501,0,40,100,20,80,30,40,0,20,0.0,0,1.203163575946014,0
scenario502,0,40,100,40,80,30,40,0,20,0.4,0,1.259644164180281,0
scenario503,0,40,100,20,80,60,40,0,20,0.4,0,1.259261956141864,0
scenario504,0,40,100,20,80,90,40,0,20,0.4,0,1.0990368167369529,0
scenario505,0,0,100,20,80,30,0,0,20,0.2,0,1.1260664746423,0
scenario506,0,0,100,20,80,30,40,0,40,0.6,0,1.1502470766997324,0
scenario507,0,0,100,20,80,30,40,80,20,0.8,0,1.188551840541561,0
scenario508,0,0,100,20,100,30,40,0,40,0.4,0,1.251294196794232,0
scenario509,1,0,100,20,80,30,40,100,20,0.4,0,0.7719480338703083,0
scenario510,0,0,100,20,80,30,40,100,60,0.4,0,1.1174938171170017,0
scenario511,1,0,100,20,80,30,0,0,20,0.4,0,0.7945872658579746,0
scenario512,0,0,100,20,80,30,0,0,60,0.4,0,1.0869709680344624,0
scenario513,0,0,100,60,80,30,40,0,20,0.8,0,1.1315727832526743,0
scenario514,0,0,100,20,80,30,20,0,20,0.8,0,1.0843019959180644,0
scenario515,0,0,100,20,80,30,0,80,20,0.4,0,1.1361663862110143,0
scenario516,0,0,40,20,80,30,40,0,20,0.8,0,1.2961082416745184,0
scenario517,0,0,100,60,80,30,40,100,20,0.4,0,1.0705007004946363,0
scenario518,0,0,100,20,80,30,20,100,20,0.4,0,1.02390478929642,0
scenario519,0,0,100,60,80,30,0,0,20,0.4,0,1.181102489752941,0
scenario520,0,0,20,20,80,30,40,0,20,0.8,0,1.2182224541524005,0
scenario521,0,0,40,20,80,30,40,100,20,0.4,0,1.1708240816180702,0
scenario522,0,0,40,20,80,30,0,0,20,0.4,0,1.1193381811996392,0
scenario523,0,0,100,20,80,30,40,100,20,1.0,0,1.1705449130775876,0
scenario524,0,0,20,20,80,30,40,100,20,0.4,0,1.098437902460617,0
scenario525,0,0,100,20,80,30,0,0,20,1.0,0,1.2173757583524043,0
scenario526,0,0,100,100,80,30,40,0,20,0.8,0,1.1651299951445722,0
scenario527,0,0,20,20,80,30,0,0,20,0.4,0,1.1094014063081372,0
scenario528,0,0,100,100,80,30,40,100,20,0.4,0,1.1462453421665215,0
scenario529,0,0,100,100,80,30,0,0,20,0.4,0,1.0446324780853649,0
scenario530,0,60,100,20,80,30,40,0,20,0.8,0,1.1809811912805876,0
scenario531,0,0,0,20,40,30,40,0,20,0.4,0,1.2140932246011908,0
scenario532,0,0,100,20,40,30,40,0,20,0.0,0,1.1251972986410317,0
scenario533,0,0,100,40,40,30,40,0,20,0.4,0,1.1807325825024586,0
scenario534,0,0,100,20,40,60,40,0,20,0.4,0,1.2302146000409626,0
scenario535,0,0,100,20,40,90,40,0,20,0.4,0,1.1951978677563864,0
scenario536,0,0,100,20,100,30,40,0,20,0.8,0,1.2511362135553434,0
scenario537,0,60,100,20,80,30,40,100,20,0.4,0,1.161211138047328,0
scenario538,0,60,100,20,80,30,0,0,20,0.4,0,1.1397642969171404,0
scenario539,0,0,100,20,80,30,40,100,20,0.6,0,1.2069519990068134,0
scenario540,0,0,100,20,80,30,0,0,20,0.6,0,1.0799623184539562,0
scenario541,0,0,100,20,100,30,40,100,20,0.4,0,1.1542192459803344,0
scenario542,0,0,100,20,100,30,0,0,20,0.4,0,1.0882087793490307,0
scenario543,0,0,0,20,80,30,40,40,20,0.4,0,1.153706742580407,0
scenario544,0,0,100,20,0,30,40,40,20,0.4,0,1.2165624076675436,0
scenario545,0,0,100,20,80,30,40,40,20,0.0,0,1.2400850722746104,0
scenario546,0,0,100,40,80,30,40,40,20,0.4,0,1.1260694112958112,0
scenario547,0,0,100,20,80,60,40,40,20,0.4,0,1.1764145548211788,0
scenario548,0,0,100,20,80,90,40,40,20,0.4,0,1.1811760562785647,0
scenario549,0,0,0,20,80,30,60,0,20,0.4,0,1.0011375210200737,0
scenario550,0,0,100,20,0,30,60,0,20,0.4,0,1.166776155000566,0
scenario551,0,0,100,40,80,30,60,0,20,0.4,0,1.1418629461809018,0
scenario552,0,0,100,20,80,30,60,0,20,0.0,0,1.205771787788869,0
scenario553,0,0,100,20,80,60,60,0,20,0.4,0,1.078786359162072,0
scenario554,0,0,100,20,80,90,60,0,20,0.4,0,1.0853878405678674,0
scenario555,0,0,100,20,80,0,80,0,20,0.4,0,1.1315589080140758,0
scenario556,0,0,60,20,0,30,40,0,20,0.4,0,1.1799844778458302,0
scenario557,0,0,60,20,80,30,40,0,20,0.0,0,1.230819769178722,0
scenario558,0,0,60,40,80,30,40,0,20,0.4,0,1.0961235655613593,0
scenario559,0,0,60,20,80,60,40,0,20,0.4,0,1.1988961481452352,0
scenario560,0,0,60,20,80,90,40,0,20,0.4,0,1.156875916809644,0
scenario561,0,0,100,20,80,0,40,0,80,0.4,0,1.158818247423388,0
scenario562,0,0,100,20,80,-30,80,0,20,0.4,0,1.2207929156382058,0
scenario563,0,0,100,20,80,-30,40,0,80,0.4,0,0.985301095600244,0
scenario564,0,80,100,20,80,0,40,0,20,0.4,0,1.0075283124258672,0
scenario565,0,80,100,20,80,-30,40,0,20,0.4,0,1.094317743885788,0
scenario566,0,0,0,20,80,30,40,0,20,0.2,0,1.1892465524540063,0
scenario567,0,0,100,20,0,30,40,0,20,0.2,0,1.1739683039987994,0
scenario568,0,0,100,40,80,30,40,0,20,0.2,0,1.057940606511102,0
scenario569,0,0,100,20,80,60,40,0,20,0.2,0,1.181104570926216,0
scenario570,0,0,100,20,80,90,40,0,20,0.2,0,1.2530878893505144,0
scenario571,0,0,100,20,60,0,40,0,20,0.4,0,1.0492208760685056,0
scenario572,0,0,100,20,60,-30,40,0,20,0.4,0,0.8054600720475642,0
scenario573,1,0,0,20,80,30,40,0,20,0.4,0,0.7720589963487864,0
scenario574,1,0,100,20,0,30,40,0,20,0.4,0,0.7194844329209398,0
scenario575,1,0,100,20,80,30,40,0,20,0.0,0,0.8338643668976824,0
scenario576,1,0,100,40,80,30,40,0,20,0.4,0,0.801502997437299,0
scenario577,1,0,100,20,80,60,40,0,20,0.4,0,0.8862272894564002,0
scenario578,1,0,100,20,80,90,40,0,20,0.4,0,0.7447961033532889,0
scenario579,0,0,0,20,80,30,40,0,60,0.4,0,1.2204997075677677,0
scenario580,0,0,100,20,0,30,40,0,60,0.4,0,1.0955267773457034,0
scenario581,0,0,100,40,80,30,40,0,60,0.4,0,1.1191715304006216,0
scenario582,0,0,100,20,80,30,40,0,60,0.0,0,1.1768516120820751,0
scenario583,0,0,100,20,80,60,40,0,60,0.4,0,1.222234339874828,0
scenario584,0,0,100,20,80,90,40,0,60,0.4,0,1.1750466674978253,0
scenario585,0,0,0,20,80,30,40,80,20,0.4,0,1.2004475767972282,0
scenario586,0,0,100,20,0,30,40,80,20,0.4,0,1.1833674134510856,0
scenario587,0,0,100,40,80,30,40,80,20,0.4,0,1.1737856263498172,0
scenario588,0,0,100,20,80,30,40,80,20,0.0,0,1.1840910121432904,0
scenario589,0,0,100,20,80,30,80,0,80,0.4,0,1.194437423321407,0
scenario590,0,0,100,20,80,60,40,80,20,0.4,0,1.1605964221927525,0
scenario591,0,0,100,20,80,90,40,80,20,0.4,0,1.1088464003846006,0
scenario592,0,0,100,20,80,0,40,0,40,0.4,0,1.1356134500438615,0
scenario593,0,80,100,20,80,30,80,0,20,0.4,0,1.1662731730112568,0
scenario594,0,0,100,20,80,-30,40,0,40,0.4,0,1.1567026462568653,0
scenario595,0,80,100,20,80,30,40,0,80,0.4,0,1.0359958190160918,0
scenario596,0,0,0,60,80,30,40,0,20,0.4,0,1.1014630773639036,0
scenario597,0,0,100,60,0,30,40,0,20,0.4,0,1.0380958247856429,0
scenario598,0,0,100,60,80,30,40,0,20,0.0,0,1.158995112692377,0
scenario599,0,0,100,60,80,60,40,0,20,0.4,0,1.2858886778822236,0
scenario600,0,0,100,60,80,90,40,0,20,0.4,0,1.178202185394368,0
scenario601,0,0,0,20,80,30,20,0,20,0.4,0,1.077522143338962,0
scenario602,0,0,100,20,0,30,20,0,20,0.4,0,1.0334849466542029,0
scenario603,0,0,100,20,80,30,20,0,20,0.0,0,1.1548072318017344,0
scenario604,0,0,100,40,80,30,20,0,20,0.4,0,1.0909557922661668,0
scenario605,0,0,100,20,80,60,20,0,20,0.4,0,1.1168990869213562,0
scenario606,0,0,100,20,80,90,20,0,20,0.4,0,1.160082596092793,0
scenario607,0,0,100,20,60,30,80,0,20,0.4,0,1.2390914316430743,0
scenario608,0,0,100,20,60,30,40,0,80,0.4,0,1.2083176422491315,0
scenario609,0,0,40,20,0,30,40,0,20,0.4,0,1.2096684153359736,0
scenario610,0,0,40,20,80,30,40,0,20,0.0,0,1.2238608535951283,0
scenario611,0,0,40,40,80,30,40,0,20,0.4,0,1.1027809572004132,0
scenario612,0,0,40,20,80,60,40,0,20,0.4,0,1.223904870007157,0
scenario613,0,0,40,20,80,90,40,0,20,0.4,0,1.1887880090418503,0
scenario614,0,0,0,20,80,30,40,0,20,1.0,0,1.214818538168822,0
scenario615,0,0,100,20,0,30,40,0,20,1.0,0,1.088127171347572,0
scenario616,0,0,100,40,80,30,40,0,20,1.0,0,1.1713292087389124,0
scenario617,0,0,100,20,80,60,40,0,20,1.0,0,1.2025806110623578,0
scenario618,0,0,100,20,80,90,40,0,20,1.0,0,1.22028699529943,0
scenario619,0,80,100,20,60,30,40,0,20,0.4,0,1.2152402962797384,0
scenario620,0,0,20,20,0,30,40,0,20,0.4,0,1.2229240871311533,0
scenario621,0,0,20,20,80,30,40,0,20,0.0,0,1.1787974934777787,0
scenario622,0,0,20,40,80,30,40,0,20,0.4,0,1.0986912821133124,0
scenario623,0,0,20,20,80,60,40,0,20,0.4,0,1.173057978788746,0
scenario624,0,0,20,20,80,90,40,0,20,0.4,0,1.2000407111616034,0
scenario625,0,0,100,20,80,30,80,0,40,0.4,0,1.0757255655491187,0
scenario626,0,0,0,100,80,30,40,0,20,0.4,0,1.2328145928731875,0
scenario627,0,0,100,100,0,30,40,0,20,0.4,0,1.2186222187744142,0
scenario628,0,0,100,100,80,30,40,0,20,0.0,0,1.138447497632455,0
scenario629,0,0,100,100,80,60,40,0,20,0.4,0,1.2029606081234607,0
scenario630,0,0,100,100,80,90,40,0,20,0.4,0,1.1954854122613712,0
scenario631,0,80,100,20,80,30,40,0,40,0.4,0,1.2781089328762223,0
scenario632,0,0,100,20,60,30,40,0,40,0.4,0,1.2583334420855767,0
scenario633,0,60,0,20,80,30,40,0,20,0.4,0,1.1793710436329876,0
scenario634,0,60,100,20,0,30,40,0,20,0.4,0,1.1852662191804932,0
scenario635,0,60,100,20,80,30,40,0,20,0.0,0,1.1848516150879949,0
scenario636,0,60,100,40,80,30,40,0,20,0.4,0,1.119648914953733,0
scenario637,0,60,100,20,80,60,40,0,20,0.4,0,1.1919324700616083,0
scenario638,0,60,100,20,80,90,40,0,20,0.4,0,1.2066274995107873,0
scenario639,0,0,0,20,80,30,40,0,20,0.6,0,1.2204015558230972,0
scenario640,0,0,100,20,0,30,40,0,20,0.6,0,1.217973806063464,0
scenario641,0,0,100,40,80,30,40,0,20,0.6,0,1.1024225486325958,0
scenario642,0,0,100,20,80,60,40,0,20,0.6,0,1.201127102518482,0
scenario643,0,0,100,20,80,90,40,0,20,0.6,0,1.1886513311054805,0
scenario644,0,0,100,20,80,0,40,0,20,0.8,0,1.094769942620212,0
scenario645,0,0,0,20,100,30,40,0,20,0.4,0,1.2045228187411454,0
scenario646,0,0,100,40,100,30,40,0,20,0.4,0,1.1085533907291198,0
scenario647,0,0,100,20,100,30,40,0,20,0.0,0,1.179718618936855,0
scenario648,0,0,100,20,100,60,40,0,20,0.4,0,1.2164965314014489,0
scenario649,0,0,100,20,100,90,40,0,20,0.4,0,1.102939113338791,0
scenario650,0,0,100,20,80,-30,40,0,20,0.8,0,1.164330026878275,0
scenario651,0,0,100,20,80,0,40,100,20,0.4,0,1.1496642690011218,0
scenario652,0,0,100,20,80,0,0,0,20,0.4,0,1.0165993874439665,0
scenario653,0,0,100,20,80,-30,40,100,20,0.4,0,1.0854643752258009,0
scenario654,0,0,100,20,80,-30,0,0,20,0.4,0,1.0530273769590677,0
scenario655,0,0,100,20,80,30,80,0,20,0.8,0,1.2045164439124725,0
scenario656,0,0,100,20,80,30,40,0,80,0.8,0,1.1354026129600243,0
scenario657,0,80,100,20,80,30,40,0,20,0.8,0,1.2097641287658032,0
scenario658,0,0,100,20,80,30,80,100,20,0.4,0,1.135565915679914,0
scenario659,0,0,100,20,80,30,40,100,80,0.4,0,1.1912506755326722,0
scenario660,0,0,100,20,80,30,0,0,80,0.4,0,1.0692445228790493,0
scenario661,0,0,100,20,60,30,40,0,20,0.8,0,1.2233225098718026,0
scenario662,0,80,100,20,80,30,40,100,20,0.4,0,1.229103668640727,0
scenario663,0,80,100,20,80,30,0,0,20,0.4,0,1.1611255299733048,0
scenario664,0,0,100,20,60,30,40,100,20,0.4,0,1.1603459461605818,0
scenario665,0,0,100,20,60,30,0,0,20,0.4,0,1.0937675483648173,0
scenario666,0,0,100,20,80,30,40,0,40,0.8,0,1.1346197204010946,0
scenario667,0,0,100,20,80,30,40,100,40,0.4,0,1.1583861205429369,0
scenario668,0,0,100,20,80,30,0,0,40,0.4,0,1.1088157843886397,0
scenario669,0,0,100,20,80,30,40,100,20,0.8,0,1.1270449563643872,0
scenario670,0,0,100,20,80,30,0,0,20,0.8,0,1.105521025550526,0
scenario671,0,0,100,20,80,30,0,100,20,0.4,0,1.1274330525553804,0
scenario672,0,0,0,20,80,0,40,0,20,0.4,0,1.06268207907249,0
scenario673,0,0,100,20,0,0,40,0,20,0.4,0,1.04542958066319,0
scenario674,0,0,100,40,80,0,40,0,20,0.4,0,1.064490011477932,0
scenario675,0,0,100,20,80,0,40,0,20,0.0,0,1.0404097508984098,0
scenario676,0,0,0,20,80,-30,40,0,20,0.4,0,1.143641335410774,0
scenario677,0,0,100,20,0,-30,40,0,20,0.4,0,1.1201598493250764,0
scenario678,0,0,100,20,80,-30,40,0,20,0.0,0,1.3799334111363224,0
scenario679,0,0,100,40,80,-30,40,0,20,0.4,0,1.1972748915338327,0
scenario680,0,0,0,20,80,30,80,0,20,0.4,0,1.170888705109142,0
scenario681,0,0,100,20,0,30,80,0,20,0.4,0,1.21390399549103,0
scenario682,0,0,100,40,80,30,80,0,20,0.4,0,1.2377170042816334,0
scenario683,0,0,100,20,80,30,80,0,20,0.0,0,1.209909714997125,0
scenario684,0,0,100,20,80,60,80,0,20,0.4,0,1.2431197782158157,0
scenario685,0,0,100,20,80,90,80,0,20,0.4,0,1.2029033037232426,0
scenario686,0,0,0,20,80,30,40,0,80,0.4,0,1.1972109522994094,0
scenario687,0,0,100,20,0,30,40,0,80,0.4,0,1.2363622860644654,0
scenario688,0,0,100,40,80,30,40,0,80,0.4,0,1.1966538233616668,0
scenario689,0,0,100,20,80,30,40,0,80,0.0,0,1.2144153067640855,0
scenario690,0,0,100,20,80,60,40,0,80,0.4,0,1.2300611227832727,0
scenario691,0,0,100,20,80,90,40,0,80,0.4,0,1.2297762584313363,0
scenario692,0,80,0,20,80,30,40,0,20,0.4,0,1.197742854425139,0
scenario693,0,80,100,20,0,30,40,0,20,0.4,0,1.1658731130150763,0
scenario694,0,80,100,20,80,30,40,0,20,0.0,0,1.220720688629248,0
