Row,direction,cloudiness,precipitation,precipitationdeposits,windintensity,timeofday,fogdensity,fogdistance,wetness,roadfriction
scenario513,0,100,0,60,100,60,60,60,20,0.2
scenario514,1,40,0,0,100,90,40,60,0,0.6
scenario515,1,0,40,80,40,-90,100,80,100,0.6
scenario516,0,20,100,80,80,-60,20,0,80,0.4
scenario517,1,0,20,60,0,30,100,20,0,0.2
scenario518,0,60,0,0,40,60,80,100,0,0.4
scenario519,0,100,0,100,80,-60,100,80,40,1
scenario520,1,80,80,100,20,-60,80,80,0,0.2
scenario521,0,100,80,80,100,-60,40,80,60,1
scenario522,1,20,20,80,40,-90,60,40,80,0.2
scenario523,0,40,20,20,40,30,0,60,100,0.1
scenario524,1,40,80,40,60,-30,0,80,80,0.1
scenario525,1,40,40,100,80,0,60,80,100,0.4
scenario526,0,100,80,0,100,90,40,0,60,0.4
scenario527,0,80,60,0,100,-30,60,20,60,1
scenario528,0,0,20,80,60,-30,20,0,40,1
scenario529,1,40,0,100,60,30,80,100,0,0.1
scenario530,1,20,0,0,80,-90,0,40,60,0.4
scenario531,1,0,80,100,40,90,60,60,40,1
scenario532,0,60,100,100,60,0,40,20,100,0.1
scenario533,0,20,40,100,0,0,60,0,20,0.4
scenario534,0,40,0,20,100,-90,100,40,60,1
scenario535,1,100,0,20,100,30,40,0,20,0.4
scenario536,1,100,40,60,60,0,40,20,100,0.8
scenario537,1,20,60,80,60,-60,100,80,40,0.8
scenario538,0,20,40,80,40,-60,80,60,40,0.8
scenario539,0,40,20,0,80,60,60,40,100,0.6
scenario540,0,60,100,60,80,90,20,0,60,0.4
scenario541,1,100,100,20,20,0,100,100,60,0.2
scenario542,1,20,80,0,0,-30,20,40,20,0.4
scenario543,0,20,100,40,40,30,60,100,20,0.8
scenario544,1,0,80,0,60,60,80,20,100,0.1
scenario545,0,20,20,100,0,-90,20,20,80,0.6
scenario546,1,20,20,40,80,90,20,40,40,1
scenario547,1,20,0,40,20,-30,40,80,100,0.8
scenario548,0,40,0,80,0,-30,40,20,80,0.8
scenario549,1,40,60,80,80,90,100,20,80,0.6
scenario550,0,80,60,20,40,0,20,60,100,0.4
scenario551,1,0,20,40,20,-30,0,60,20,0.2
scenario552,0,100,100,60,0,30,80,100,80,0.1
scenario553,1,60,80,40,60,-60,0,80,0,0.4
scenario554,0,0,80,80,0,0,0,0,100,0.6
scenario555,0,80,100,100,60,-90,0,0,0,0.2
scenario556,0,40,100,60,100,30,80,0,80,0.2
scenario557,1,100,20,20,100,90,0,80,80,1
scenario558,1,0,100,60,60,-30,20,80,100,1
scenario559,0,40,80,60,40,30,0,60,40,1
scenario560,1,60,0,100,20,30,60,40,80,0.6
scenario561,0,40,0,60,0,-30,60,100,100,0.4
scenario562,0,80,100,20,40,-60,100,100,20,0.6
scenario563,0,100,80,80,0,-90,100,40,40,0.6
scenario564,1,60,20,0,0,-90,0,60,100,0.1
scenario565,1,80,40,20,60,0,40,0,80,0.6
scenario566,1,60,20,40,0,0,20,80,100,1
scenario567,0,0,80,60,80,60,80,80,80,0.1
scenario568,1,20,60,20,100,-60,0,60,0,0.8
scenario569,0,60,100,20,0,30,80,60,100,0.1
scenario570,0,20,60,60,80,-60,40,40,40,1
scenario571,1,40,60,20,100,90,40,100,0,0.6
scenario572,0,100,40,100,80,-90,40,20,20,0.1
scenario573,0,40,80,0,0,90,80,20,0,0.1
scenario574,1,40,60,60,60,-30,80,80,20,0.1
scenario575,1,60,100,100,0,30,80,80,100,1
scenario576,0,80,0,80,100,-60,40,80,40,0.4
scenario577,1,100,100,0,100,90,80,20,0,0.2
scenario578,1,80,20,80,0,-60,40,60,0,0.8
scenario579,1,40,60,0,0,-60,100,20,80,1
scenario580,0,80,100,100,60,-90,80,0,100,1
scenario581,0,0,20,100,40,0,0,40,100,0.6
scenario582,0,100,80,20,0,0,0,0,60,0.8
scenario583,1,40,60,80,20,0,40,80,0,0.2
scenario584,1,60,80,40,80,30,60,100,40,0.6
scenario585,0,0,0,0,100,0,20,20,80,0.2
scenario586,0,100,100,100,40,30,80,0,0,0.1
scenario587,1,60,0,40,80,0,60,80,20,0.8
scenario588,0,20,60,100,40,0,20,100,60,0.4
scenario589,1,60,20,100,60,-30,60,60,100,0.8
scenario590,1,60,40,20,60,0,20,100,20,1
scenario591,1,40,0,40,0,-90,80,40,80,0.2
scenario592,0,100,80,40,60,30,0,100,60,0.2
scenario593,0,100,20,60,20,90,80,80,60,0.6
scenario594,0,20,20,100,40,-60,80,60,20,0.2
scenario595,1,20,0,80,100,60,20,20,0,0.6
scenario596,0,0,80,60,0,60,60,20,40,0.8
scenario597,1,100,40,80,60,60,100,100,0,1
scenario598,1,20,80,80,20,30,100,0,20,0.4
scenario599,1,0,100,0,20,60,0,60,100,0.6
scenario600,0,40,40,40,0,-90,80,40,80,0.4
scenario601,1,0,100,60,20,-60,100,60,0,0.6
scenario602,1,80,100,40,60,-90,80,0,60,0.4
scenario603,0,80,80,0,0,-90,20,100,20,0.8
scenario604,0,20,80,20,80,90,20,80,100,0.1
scenario605,1,0,40,0,80,90,60,0,60,0.8
scenario606,0,100,40,40,100,60,40,40,60,1
scenario607,0,20,40,60,20,-60,80,40,40,0.1
scenario608,1,20,0,40,40,-30,0,20,60,0.4
scenario609,0,100,20,20,20,-90,40,80,20,0.8
scenario610,1,80,20,60,20,90,60,0,80,0.2
scenario611,0,60,20,100,20,90,0,60,0,0.1
scenario612,1,40,100,60,20,30,60,80,100,0.2
scenario613,0,0,0,100,100,-60,80,40,40,0.1
scenario614,1,80,40,0,0,60,0,40,100,0.6
scenario615,0,40,0,100,80,90,20,60,40,0.6
scenario616,1,60,0,0,20,60,0,80,60,0.1
scenario617,0,20,20,40,40,-90,40,40,100,0.1
scenario618,0,60,0,80,60,-30,60,60,0,0.2
scenario619,1,20,20,100,0,-90,100,80,20,0.1
scenario620,1,60,80,100,80,-90,20,20,80,0.2
scenario621,1,40,100,60,20,-90,100,20,20,0.4
scenario622,0,0,40,20,80,-60,100,0,40,0.4
scenario623,1,80,20,20,20,0,60,0,100,0.8
scenario624,0,100,60,0,40,90,100,60,60,1
scenario625,1,0,60,80,80,-90,60,20,80,0.8
scenario626,0,0,40,0,40,-30,60,60,60,1
scenario627,0,80,0,100,100,30,40,100,0,0.2
scenario628,1,100,0,40,60,-60,80,20,40,1
scenario629,1,60,80,60,20,0,60,100,40,1
scenario630,0,40,100,20,100,-30,100,20,0,0.6
scenario631,1,40,60,80,40,60,40,40,40,0.4
scenario632,0,60,80,20,20,-90,100,80,60,0.6
scenario633,1,60,60,40,0,-60,20,100,40,0.4
scenario634,0,80,60,40,20,-30,80,0,20,0.4
scenario635,0,80,60,80,60,60,0,20,100,0.6
scenario636,0,40,0,60,100,30,100,60,40,1
scenario637,0,40,20,40,60,60,60,40,0,0.4
scenario638,1,20,100,100,20,90,0,80,80,1
scenario639,1,60,0,20,60,30,60,60,80,0.2
scenario640,0,40,80,80,100,60,20,40,20,0.4
scenario641,1,100,20,100,0,90,100,20,20,0.4
scenario642,0,20,100,40,20,0,40,40,100,0.8
scenario643,1,60,0,20,60,30,0,100,80,0.2
scenario644,1,100,100,60,80,0,60,60,0,0.1
scenario645,0,0,80,0,60,0,40,100,60,0.1
scenario646,1,100,40,20,100,-30,20,80,40,0.1
scenario647,0,80,100,20,100,60,0,60,0,1
scenario648,1,80,60,100,80,-60,100,40,0,0.4
