Row,direction,cloudiness,precipitation,precipitationdeposits,windintensity,timeofday,fogdensity,fogdistance,wetness,roadfriction
scenario513,0,40,60,40,100,90,20,40,40,1
scenario514,1,0,40,100,40,60,100,100,20,0.6
scenario515,1,0,0,40,60,30,20,100,20,0.6
scenario516,0,0,60,0,20,-30,100,40,40,1
scenario517,1,40,40,100,100,-60,20,40,100,0.2
scenario518,1,100,40,60,20,-30,0,20,60,0.8
scenario519,1,100,0,80,40,-30,40,0,60,1
scenario520,0,80,40,20,0,60,100,40,80,0.4
scenario521,0,80,100,100,40,-60,20,40,80,0.6
scenario522,1,20,80,100,40,-30,100,60,40,0.1
scenario523,1,60,100,0,80,30,60,100,80,0.4
scenario524,1,0,20,40,40,90,60,60,80,0.1
scenario525,0,0,80,20,40,90,20,20,80,0.2
scenario526,0,80,100,100,60,-30,80,20,20,0.4
scenario527,0,40,40,40,20,0,80,20,0,0.2
scenario528,0,60,20,20,80,90,80,0,80,0.1
scenario529,1,40,40,20,100,-30,100,0,0,0.2
scenario530,0,40,60,0,40,0,40,60,60,0.1
scenario531,1,100,40,100,60,-60,80,80,40,0.1
scenario532,0,40,80,60,60,-30,80,100,80,0.8
scenario533,1,40,0,0,0,-90,60,100,60,0.8
scenario534,1,60,40,20,100,-90,20,80,40,1
scenario535,1,80,80,0,40,30,40,40,20,0.1
scenario536,1,40,20,0,100,-60,100,0,100,0.8
scenario537,0,20,20,60,80,-60,20,0,100,0.4
scenario538,1,40,100,100,0,0,80,40,40,0.4
scenario539,0,0,40,20,0,-60,0,100,20,0.6
scenario540,0,0,60,20,40,90,0,80,0,0.1
scenario541,1,40,60,60,20,-90,0,40,80,0.2
scenario542,1,60,0,40,100,-30,20,100,60,0.2
scenario543,0,20,100,100,80,60,100,40,0,1
scenario544,0,20,80,40,0,-90,20,80,80,0.2
scenario545,0,40,0,0,80,30,40,0,80,0.6
scenario546,1,0,40,20,40,30,0,100,100,0.6
scenario547,1,80,40,40,60,90,80,80,100,0.8
scenario548,0,80,0,80,0,-90,0,60,40,0.6
scenario549,1,40,80,100,20,-30,20,100,20,0.4
scenario550,0,20,20,80,60,0,0,80,60,0.4
scenario551,1,0,20,0,100,0,40,100,20,0.8
scenario552,0,60,60,60,20,90,0,0,60,1
scenario553,1,100,60,60,100,60,60,20,60,0.2
scenario554,0,100,80,80,0,-60,100,0,80,1
scenario555,0,0,20,0,20,60,100,0,20,0.2
scenario556,0,60,60,40,40,-90,80,60,100,0.1
scenario557,0,100,60,40,60,30,40,20,60,0.4
scenario558,1,100,100,100,40,90,100,60,60,0.1
scenario559,1,80,0,0,0,60,60,100,80,0.8
scenario560,1,40,40,0,60,0,40,0,0,0.2
scenario561,1,20,100,80,80,-90,80,40,100,0.1
scenario562,0,100,40,80,100,-30,40,60,100,1
scenario563,0,40,40,100,20,-30,60,80,100,0.6
scenario564,1,60,100,20,100,90,80,20,0,0.1
scenario565,0,20,80,100,0,0,40,60,80,0.4
scenario566,1,100,40,80,80,60,60,40,100,0.8
scenario567,1,0,40,40,0,-30,60,80,40,0.8
scenario568,0,60,0,80,60,0,40,20,100,0.4
scenario569,0,20,20,100,40,-30,100,40,40,0.2
scenario570,0,80,20,100,0,30,0,60,80,0.2
scenario571,1,80,100,40,60,60,0,20,100,0.8
scenario572,0,20,0,40,20,30,40,60,100,1
scenario573,0,80,60,20,100,30,20,80,80,0.4
scenario574,1,20,40,60,80,90,80,40,20,0.4
scenario575,1,80,20,80,100,0,100,40,20,0.6
scenario576,0,0,100,80,40,-60,0,60,40,0.8
scenario577,1,60,80,20,40,30,80,60,0,0.4
scenario578,0,100,80,20,0,-90,80,0,60,0.8
scenario579,1,0,100,60,60,90,100,100,0,0.1
scenario580,0,60,80,80,60,0,100,100,20,1
scenario581,1,40,20,80,100,-60,20,20,0,0.1
scenario582,0,100,100,20,0,-30,20,80,20,0.6
scenario583,1,20,80,40,20,-90,60,60,20,1
scenario584,1,60,0,40,80,-60,100,60,100,0.6
scenario585,0,60,40,60,0,0,60,100,60,0.1
scenario586,1,100,20,60,80,0,20,0,100,0.4
scenario587,1,0,100,20,80,-60,80,0,60,0.4
scenario588,0,60,80,100,40,-90,60,40,0,0.4
scenario589,1,20,20,60,20,0,0,80,100,0.4
scenario590,0,60,0,20,40,-90,20,100,100,0.6
scenario591,0,100,60,100,40,30,60,0,80,1
scenario592,1,100,20,100,0,60,40,80,80,0.4
scenario593,1,40,20,60,100,-60,80,0,0,1
scenario594,1,20,20,100,80,-90,100,100,0,0.2
scenario595,0,0,40,20,20,-30,20,80,60,0.1
scenario596,0,100,60,60,20,60,0,40,40,1
scenario597,0,0,100,20,60,-60,40,60,60,1
scenario598,1,40,100,80,80,-90,0,100,0,0.2
scenario599,0,80,100,80,20,30,40,60,100,0.6
scenario600,1,80,80,100,100,0,0,80,40,1
scenario601,0,60,0,20,100,-30,100,60,40,0.1
scenario602,1,60,60,80,80,-30,60,60,0,0.1
scenario603,1,0,60,80,80,90,60,40,40,1
scenario604,0,80,40,80,80,-30,100,40,100,1
scenario605,0,80,40,100,0,-90,0,0,0,0.1
scenario606,0,0,40,40,20,60,40,0,100,0.2
scenario607,1,100,20,0,40,-90,0,100,100,0.2
scenario608,1,100,100,80,60,30,20,40,0,0.8
scenario609,0,80,80,0,40,90,60,40,80,1
scenario610,1,40,60,60,100,60,60,80,100,0.6
scenario611,0,40,40,0,20,30,100,20,20,0.8
scenario612,1,20,0,0,0,90,20,40,40,0.8
scenario613,1,20,100,0,60,90,20,60,100,0.2
scenario614,0,80,40,60,40,0,100,40,60,0.6
scenario615,0,20,80,40,60,60,60,100,20,1
scenario616,0,0,100,20,0,0,0,20,0,0.4
scenario617,1,80,80,100,40,-60,80,60,0,0.2
scenario618,0,20,20,20,20,90,20,80,20,0.1
scenario619,1,100,60,20,20,-90,80,20,0,0.8
scenario620,0,80,20,80,60,30,0,100,40,0.8
scenario621,1,100,0,40,100,-60,20,40,80,0.2
scenario622,0,60,60,40,100,60,60,0,100,0.8
scenario623,1,100,40,60,60,-60,40,60,80,0.8
scenario624,1,0,0,40,60,-30,0,60,60,1
scenario625,1,20,100,80,60,30,40,0,40,0.4
scenario626,0,40,100,100,60,0,60,100,100,0.2
scenario627,1,40,20,80,60,30,60,0,80,0.4
scenario628,0,0,80,60,0,-60,40,20,80,0.4
scenario629,1,60,20,60,20,-30,80,40,80,0.1
scenario630,0,80,0,100,0,-90,20,60,40,0.6
scenario631,1,60,60,100,40,90,40,20,80,0.1
scenario632,1,40,40,40,100,-30,100,20,80,1
scenario633,0,0,20,40,60,-60,80,80,20,0.2
scenario634,0,20,80,0,80,90,0,80,80,0.6
scenario635,0,40,20,60,40,30,100,60,0,0.2
scenario636,1,60,100,80,80,30,60,20,0,0.6
scenario637,1,60,40,0,40,-60,100,60,80,1
scenario638,0,80,0,20,80,0,80,0,0,1
scenario639,1,60,80,40,60,90,80,20,60,0.4
scenario640,0,80,60,60,20,-30,100,40,60,0.1
scenario641,1,0,40,20,40,30,60,100,40,1
scenario642,1,20,100,80,100,-60,0,0,0,0.1
scenario643,0,40,0,80,0,-90,100,20,0,0.2
scenario644,0,60,40,0,40,0,20,20,80,0.2
scenario645,0,40,80,40,0,30,40,100,80,0.6
scenario646,1,40,80,100,60,0,60,100,60,1
scenario647,1,80,60,100,80,-30,40,80,100,0.4
scenario648,1,0,60,0,80,30,80,100,40,0.8
